Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                1206",5.873499037912e-02,4.350408978307e-02,9.331640289031e-03,6.063454139185e-02,5.178834198757e-02,9.640329696053e-03,1.899551012724e-03,8.284252204501e-03,3.086894070216e-04
"                1207",5.868839689961e-02,4.349819001411e-02,9.566120565629e-03,6.036641454665e-02,5.084285005700e-02,1.087111729214e-02,1.678017647033e-03,7.344660042889e-03,1.304996726512e-03
"                1208",5.869322277696e-02,4.351559328360e-02,9.682124911169e-03,6.200944316041e-02,5.054956158608e-02,9.011637198217e-03,3.316220383445e-03,7.033968302479e-03,-6.704877129515e-04
"                1209",5.879258046906e-02,4.353191613735e-02,1.013664623241e-02,6.133815772410e-02,5.474898577552e-02,1.048882258847e-02,2.545577255046e-03,1.121706963817e-02,3.521763560573e-04
"                1210",5.888409245581e-02,4.353108212979e-02,1.065529899991e-02,6.063799116208e-02,4.793382790372e-02,1.032805270341e-02,1.753898706277e-03,4.402745773928e-03,-3.272462965006e-04
"                1211",5.898440431837e-02,4.351491995737e-02,1.118622762459e-02,6.022165526986e-02,5.239160447782e-02,1.189535289900e-02,1.237250951484e-03,8.876684520450e-03,7.091252744181e-04
"                1212",5.906761292756e-02,4.349152764822e-02,1.163450350375e-02,6.063616491476e-02,5.141085505230e-02,1.169362265690e-02,1.568551987199e-03,7.919327404080e-03,5.911915315504e-05
"                1213",5.917239698084e-02,4.347933908660e-02,1.197233327360e-02,6.055456825261e-02,5.263439866907e-02,1.215102832329e-02,1.382171271773e-03,9.155059582470e-03,1.786950496938e-04
"                1214",5.930844018697e-02,4.344251648387e-02,1.215602415154e-02,6.211179194118e-02,5.186664315274e-02,1.188547349578e-02,2.803351754213e-03,8.424126668872e-03,-2.705506557598e-04
"                1215",5.945948963279e-02,4.344399644458e-02,1.224112224244e-02,6.138038278089e-02,5.432855178818e-02,1.206013952017e-02,1.920893148108e-03,1.088455534360e-02,-1.809827222781e-04
"                1216",5.959736821545e-02,4.349185521878e-02,1.232710065511e-02,6.107049168783e-02,5.300236712913e-02,1.299982944624e-02,1.473123472382e-03,9.510511910345e-03,6.727287911249e-04
"                1217",5.970531773474e-02,4.352260491137e-02,1.235523133499e-02,6.152137743180e-02,5.214752134636e-02,1.341859498726e-02,1.816059697057e-03,8.624916434985e-03,1.063363652264e-03
"                1218",5.986089609514e-02,4.353005553538e-02,1.240311728937e-02,6.112152077497e-02,5.372709755417e-02,1.294253458726e-02,1.260624679832e-03,1.019704201880e-02,5.394172978923e-04
"                1219",6.008317913029e-02,4.353619413579e-02,1.252022778392e-02,6.250761044935e-02,5.047799856856e-02,1.372766358465e-02,2.424431319060e-03,6.941804432763e-03,1.207435800726e-03
"                1220",6.030945425603e-02,4.353938560477e-02,1.251689350390e-02,6.255519269048e-02,5.043355923301e-02,1.317170821300e-02,2.245738434453e-03,6.894173628245e-03,6.548147090955e-04
"                1221",6.048939568420e-02,4.352137386619e-02,1.240716911852e-02,6.223213626926e-02,5.335140871832e-02,1.373583145188e-02,1.742740585061e-03,9.830034852126e-03,1.328662333358e-03
"                1222",6.062150890774e-02,4.349196717892e-02,1.224299515903e-02,6.125384671282e-02,5.068435356963e-02,1.243441126013e-02,6.323378050816e-04,7.192386390708e-03,1.914161011061e-04
"                1223",6.071907228330e-02,4.353698396619e-02,1.178606051903e-02,6.188885295063e-02,5.292732569359e-02,1.259983836356e-02,1.169780667323e-03,9.390341727401e-03,8.137778445341e-04
"                1224",6.077719699051e-02,4.363402375600e-02,1.095581777482e-02,6.234223217717e-02,5.006260713296e-02,1.118172325318e-02,1.565035186661e-03,6.428583376956e-03,2.259054783626e-04
"                1225",6.077156509237e-02,4.375177748680e-02,1.014512957547e-02,6.271305632860e-02,5.528061172019e-02,9.351155269024e-03,1.941491236234e-03,1.152883423339e-02,-7.939743064448e-04
"                1226",6.070663021510e-02,4.385474027060e-02,9.438652732645e-03,6.301273232349e-02,4.996576907111e-02,1.081792802413e-02,2.306102108386e-03,6.111028800513e-03,1.379275291489e-03
"                1227",6.068760356668e-02,4.391481250991e-02,8.830389211926e-03,6.251281224923e-02,5.225146425267e-02,9.989600913421e-03,1.825208682547e-03,8.336651742763e-03,1.159211701495e-03
"                1228",6.068092631688e-02,4.392194245295e-02,8.311414171556e-03,6.212082832351e-02,5.199737249525e-02,9.136675460748e-03,1.439902006637e-03,8.075430042305e-03,8.252612891916e-04
"                1229",6.064964388519e-02,4.389822153100e-02,7.973160048648e-03,6.253089907744e-02,5.207895641284e-02,8.964222801133e-03,1.881255192246e-03,8.180734881843e-03,9.910627524850e-04
"                1230",6.052710269648e-02,4.385569438104e-02,7.668075788997e-03,6.193147319505e-02,5.219579559366e-02,8.158401588427e-03,1.404370498569e-03,8.340101212620e-03,4.903257994299e-04
"                1231",6.035371551640e-02,4.384654261309e-02,7.340803816957e-03,6.207315449430e-02,5.463658378985e-02,8.268811669867e-03,1.719438977895e-03,1.079004117677e-02,9.280078529101e-04
"                1232",6.017213406412e-02,4.385633356584e-02,7.094859700972e-03,6.174660659532e-02,5.049684078437e-02,8.337208249086e-03,1.574472531199e-03,6.640507218533e-03,1.242348548115e-03
"                1233",6.002023743178e-02,4.386101429089e-02,6.851218419392e-03,6.220566858235e-02,5.140067639162e-02,7.220339457087e-03,2.185431150579e-03,7.539662100734e-03,3.691210376942e-04
"                1234",5.989340458815e-02,4.379172111342e-02,7.038817079410e-03,6.182924891973e-02,5.065485019118e-02,7.221246553316e-03,1.935844331581e-03,6.863129077759e-03,1.824294739064e-04
"                1235",5.978013358700e-02,4.373340125136e-02,7.370355979908e-03,6.150972432611e-02,5.174107391111e-02,6.950782974519e-03,1.729590739110e-03,8.007672659749e-03,-4.195730053896e-04
"                1236",5.964170019705e-02,4.368893059398e-02,7.565694040950e-03,6.144928940709e-02,5.349371969388e-02,8.509553210013e-03,1.807589210043e-03,9.804789099898e-03,9.438591690630e-04
"                1237",5.946738622071e-02,4.362531579199e-02,7.615682912932e-03,6.124692962287e-02,5.242369781424e-02,7.830755312550e-03,1.779543402162e-03,8.798382022251e-03,2.150723996174e-04
"                1238",5.928371197979e-02,4.356330422442e-02,7.611639919392e-03,6.190653960965e-02,5.125451046174e-02,8.774736364087e-03,2.622827629859e-03,7.691206237322e-03,1.163096444695e-03
"                1239",5.915397705702e-02,4.353453416161e-02,7.713515149753e-03,6.107326124122e-02,5.403191580024e-02,8.818570068673e-03,1.919284184197e-03,1.049738163863e-02,1.105054918920e-03
"                1240",5.905737849411e-02,4.351136594698e-02,7.743888853944e-03,6.087589945847e-02,5.300120888812e-02,8.853423225841e-03,1.818520964354e-03,9.489842941149e-03,1.109534371897e-03
"                1241",5.894543129329e-02,4.351995765945e-02,7.712212337584e-03,6.080422137238e-02,5.061050064620e-02,8.530397112914e-03,1.858790079089e-03,7.090542986749e-03,8.181847753297e-04
"                1242",5.882020889542e-02,4.354507652291e-02,7.736329489068e-03,6.030758708215e-02,5.256897271442e-02,8.046080425236e-03,1.487378186733e-03,9.023896191511e-03,3.097509361678e-04
"                1243",5.871055158483e-02,4.356037161939e-02,7.718091391042e-03,6.088207336885e-02,5.359864806222e-02,8.103294762433e-03,2.171521784023e-03,1.003827644283e-02,3.852033713904e-04
"                1244",5.866218691687e-02,4.353784791409e-02,7.738856120829e-03,6.119870001958e-02,5.291161010101e-02,7.843263644801e-03,2.536513102710e-03,9.373762186911e-03,1.044075239725e-04
"                1245",5.865389899781e-02,4.349671659812e-02,7.998825286761e-03,6.022783710070e-02,5.411649429790e-02,8.620754998476e-03,1.573938102888e-03,1.061977769977e-02,6.219297117152e-04
"                1246",5.862221931128e-02,4.341624555615e-02,8.298196099441e-03,6.037517303667e-02,5.312978417923e-02,9.085197505453e-03,1.752953725387e-03,9.713538623075e-03,7.870014060121e-04
"                1247",5.858892226411e-02,4.335117203204e-02,8.565265472765e-03,6.021549669198e-02,5.455695814629e-02,8.964664070824e-03,1.626574427871e-03,1.120578611425e-02,3.993985980596e-04
"                1248",5.855066945372e-02,4.335322998555e-02,8.865872678813e-03,6.033599867299e-02,4.884441033955e-02,9.680836228715e-03,1.785329219274e-03,5.491180353996e-03,8.149635499024e-04
"                1249",5.855077383297e-02,4.336512149867e-02,9.101201780979e-03,6.027499582809e-02,5.161964737735e-02,9.520374886939e-03,1.724221995118e-03,8.254525878676e-03,4.191731059600e-04
"                1250",5.856579784712e-02,4.335185001622e-02,9.182002028135e-03,6.116075310090e-02,5.282638812223e-02,8.741595519024e-03,2.594955253781e-03,9.474538106013e-03,-4.404065091115e-04
"                1251",5.860406878892e-02,4.333808158390e-02,9.389130041961e-03,6.064458306086e-02,5.343993142237e-02,9.207114477826e-03,2.040514271941e-03,1.010184983847e-02,-1.820155641350e-04
"                1252",5.861258778492e-02,4.329690345143e-02,9.536133070566e-03,6.062395122247e-02,5.357497436080e-02,8.803336022705e-03,2.011363437544e-03,1.027807090937e-02,-7.327970478608e-04
"                1253",5.857296779050e-02,4.324916639052e-02,9.736642683136e-03,6.018042319679e-02,5.275885716422e-02,9.237617476204e-03,1.607455406288e-03,9.509690773697e-03,-4.990252069321e-04
"                1254",5.853934917949e-02,4.322355113486e-02,1.007284518170e-02,6.006250430510e-02,5.269898962079e-02,1.043610889371e-02,1.523155125605e-03,9.475438485928e-03,3.632637120172e-04
"                1255",5.858308236090e-02,4.319700022398e-02,1.040832642904e-02,6.013629334817e-02,5.333428213712e-02,1.142256067173e-02,1.553210987265e-03,1.013728191314e-02,1.014234242698e-03
"                1256",5.869152014037e-02,4.311515660382e-02,1.108854196125e-02,6.019855314339e-02,4.971244586516e-02,1.128736184600e-02,1.507033003020e-03,6.597289261345e-03,1.988198847433e-04
"                1257",5.878172181912e-02,4.308675116605e-02,1.161522288788e-02,6.041773291801e-02,4.997362010060e-02,1.179622495474e-02,1.636011098883e-03,6.886868934547e-03,1.810020668564e-04
"                1258",5.883389927695e-02,4.305757115517e-02,1.193936875036e-02,6.122595775993e-02,5.293833544342e-02,1.243086175231e-02,2.392058482980e-03,9.880764288250e-03,4.914930019558e-04
"                1259",5.888923254126e-02,4.303819627233e-02,1.200822747904e-02,6.066153254755e-02,5.030035024919e-02,1.116187101492e-02,1.772300006292e-03,7.262153976854e-03,-8.463564641198e-04
"                1260",5.892597894324e-02,4.302175553090e-02,1.200457226296e-02,6.159326011541e-02,5.067990530109e-02,1.184028020270e-02,2.667281172169e-03,7.658149770189e-03,-1.642920602581e-04
"                1261",5.895624865319e-02,4.298443258924e-02,1.195385037227e-02,6.165501473284e-02,5.169401801974e-02,1.245783812286e-02,2.698766079651e-03,8.709585430499e-03,5.039877505942e-04
"                1262",5.896553685148e-02,4.294657004043e-02,1.202443705277e-02,6.062454955981e-02,5.171077640233e-02,1.287942868416e-02,1.659012708335e-03,8.764206361907e-03,8.549916313885e-04
"                1263",5.898299786920e-02,4.296200334339e-02,1.220266691630e-02,6.047222255667e-02,4.932437280120e-02,1.458830277338e-02,1.489224687477e-03,6.362369457811e-03,2.385635857081e-03
"                1264",5.896832008878e-02,4.297166810619e-02,1.217350825011e-02,6.037962974482e-02,5.051231072329e-02,1.330200005553e-02,1.411309656040e-03,7.540642617097e-03,1.128491805422e-03
"                1265",5.892444881251e-02,4.298193716634e-02,1.186362838789e-02,5.995205692103e-02,5.136976510379e-02,1.201815487740e-02,1.027608108517e-03,8.387827937443e-03,1.545264895034e-04
"                1266",5.887887547178e-02,4.298723036993e-02,1.135981790638e-02,6.132231644120e-02,5.187819790102e-02,1.129178639774e-02,2.443440969424e-03,8.890967531083e-03,-6.803150863748e-05
"                1267",5.890673957981e-02,4.298266399919e-02,1.080849854547e-02,6.073162417552e-02,4.919180109859e-02,1.082846227738e-02,1.824884595703e-03,6.209137099397e-03,1.996373191609e-05
"                1268",5.892319385062e-02,4.294341920839e-02,1.041204736138e-02,6.084491233852e-02,5.123372452443e-02,1.119556537983e-02,1.921718487900e-03,8.290305316034e-03,7.835180184517e-04
"                1269",5.891801398648e-02,4.293703403894e-02,1.024000111377e-02,5.995372163208e-02,5.024973455437e-02,1.121343418121e-02,1.035707645605e-03,7.312700515424e-03,9.734330674421e-04
"                1270",5.884923029885e-02,4.296867559088e-02,9.659726577317e-03,6.032807676219e-02,4.833407752405e-02,9.700773442505e-03,1.478846463344e-03,5.365401933168e-03,4.104686518820e-05
"                1271",5.880217647442e-02,4.304472099642e-02,8.689552285573e-03,6.044663067789e-02,5.287974139547e-02,9.236422998164e-03,1.644454203476e-03,9.835020399052e-03,5.468707125908e-04
"                1272",5.876160566272e-02,4.310414743033e-02,7.915185656259e-03,6.013220722491e-02,5.237671538284e-02,8.660844717920e-03,1.370601562191e-03,9.272567952509e-03,7.456590616610e-04
"                1273",5.870726566063e-02,4.317749631355e-02,6.912415556957e-03,5.977263101657e-02,5.063742313892e-02,7.651669710125e-03,1.065365355941e-03,7.459926825365e-03,7.392541531677e-04
"                1274",5.865541469562e-02,4.320639901336e-02,6.090315735493e-03,6.026009963082e-02,5.226543320087e-02,6.469715206176e-03,1.604684935200e-03,9.059034187513e-03,3.793994706834e-04
"                1275",5.866029624488e-02,4.321403568166e-02,5.669089726135e-03,6.002956663334e-02,5.141486582495e-02,6.867954952827e-03,1.369270388463e-03,8.200830143292e-03,1.198865226692e-03
"                1276",5.866081098277e-02,4.315783621281e-02,5.357619333724e-03,6.041577362701e-02,4.975431206301e-02,5.494954140994e-03,1.754962644241e-03,6.596475850196e-03,1.373348072702e-04
"                1277",5.864514187237e-02,4.309859633687e-02,5.058796531688e-03,6.025373789571e-02,5.229510269011e-02,5.615497637486e-03,1.608596023336e-03,9.196506353234e-03,5.567011057975e-04
"                1278",5.860328446511e-02,4.306466710274e-02,4.960689013499e-03,6.025803775717e-02,5.146645960519e-02,5.942392429261e-03,1.654753292065e-03,8.401792502447e-03,9.817034157616e-04
"                1279",5.854880011243e-02,4.304011529813e-02,4.871637490032e-03,6.003105369288e-02,5.335574218409e-02,4.932944773877e-03,1.482253580454e-03,1.031562688596e-02,6.130728384530e-05
"                1280",5.847577167868e-02,4.300723517938e-02,4.773429984635e-03,6.077439692586e-02,4.851668705145e-02,4.794355173507e-03,2.298625247177e-03,5.509451872073e-03,2.092518887246e-05
"                1281",5.839535735754e-02,4.298122737566e-02,4.808498835813e-03,5.975262224562e-02,4.999954164451e-02,5.433882968790e-03,1.357264888076e-03,7.018314268845e-03,6.253841329766e-04
"                1282",5.832078610135e-02,4.293044796539e-02,4.891760440343e-03,6.014687033283e-02,5.163497612158e-02,4.187939715726e-03,1.826084231480e-03,8.704528156197e-03,-7.038207246173e-04
"                1283",5.822740158407e-02,4.286219444762e-02,4.840872778067e-03,6.025519296344e-02,5.347827298202e-02,5.941951900584e-03,2.027791379367e-03,1.061607853440e-02,1.101079122517e-03
"                1284",5.811668287584e-02,4.282300184355e-02,5.020434091576e-03,6.015714323111e-02,4.901686695677e-02,4.900721134305e-03,2.040460355275e-03,6.193865113224e-03,-1.197129572713e-04
"                1285",5.799938468005e-02,4.280740942340e-02,5.174751928720e-03,6.009039978719e-02,5.060699389116e-02,5.649647531304e-03,2.091015107137e-03,7.799584467752e-03,4.748956025843e-04
"                1286",5.786376961803e-02,4.282053075552e-02,5.303193418507e-03,5.935247950074e-02,5.194012414238e-02,6.112973023997e-03,1.488709882710e-03,9.119593386866e-03,8.097796054898e-04
"                1287",5.778667017868e-02,4.286597943727e-02,5.633646911777e-03,5.956790943880e-02,5.108348495347e-02,6.717094886134e-03,1.781239260121e-03,8.217505516198e-03,1.083447974356e-03
"                1288",5.776253412936e-02,4.285362512402e-02,5.997759577744e-03,5.989088840006e-02,5.005990423653e-02,5.588736958298e-03,2.128354270701e-03,7.206279112509e-03,-4.090226194467e-04
"                1289",5.776083388493e-02,4.279047879378e-02,6.272254372780e-03,5.981489846854e-02,4.942396916878e-02,5.668204890908e-03,2.054064583612e-03,6.633490375006e-03,-6.040494818719e-04
"                1290",5.774186054449e-02,4.275657417036e-02,6.573138980730e-03,5.970541036622e-02,5.105125149943e-02,7.316015601155e-03,1.963549821728e-03,8.294677329068e-03,7.428766204253e-04
"                1291",5.769528542142e-02,4.275099837050e-02,6.810303449110e-03,6.037334032384e-02,4.455358999213e-02,9.017231558952e-03,2.678054902421e-03,1.802591621634e-03,2.206928109842e-03
"                1292",5.766424947874e-02,4.273977146356e-02,7.161612205990e-03,5.950421215830e-02,5.105483864143e-02,7.941410856268e-03,1.839962679552e-03,8.315067177877e-03,7.797986502778e-04
