Time (s),PRESSURE_FORCE_X,PRESSURE_FORCE_Y,PRESSURE_FORCE_Z,TOTAL_FORCE_X,TOTAL_FORCE_Y,TOTAL_FORCE_Z,VISCOUS_FORCE_X,VISCOUS_FORCE_Y,VISCOUS_FORCE_Z
"                1536",2.212079401121e-01,1.605011973734e-01,3.995385520926e-02,2.249203581254e-01,1.885955798497e-01,4.317577740076e-02,3.712418013324e-03,2.809438247620e-02,3.221922191504e-03
"                1537",2.218321184259e-01,1.604553905062e-01,3.951076139080e-02,2.274390585725e-01,1.828668345125e-01,4.485619097572e-02,5.606940146613e-03,2.241144400629e-02,5.345429584919e-03
"                1538",2.224031522050e-01,1.606079888848e-01,4.012062299826e-02,2.265040968648e-01,1.871817590587e-01,4.464026316755e-02,4.100944659758e-03,2.657377017397e-02,4.519640169286e-03
"                1539",2.230964281043e-01,1.606959824779e-01,4.103080610454e-02,2.260924140869e-01,1.871925930900e-01,4.468219159017e-02,2.995985982589e-03,2.649661061209e-02,3.651385485631e-03
"                1540",2.234397694880e-01,1.606308268458e-01,4.088624136021e-02,2.274445593060e-01,1.868253246404e-01,4.471748571815e-02,4.004789817990e-03,2.619449779458e-02,3.831244357945e-03
"                1541",2.239651244068e-01,1.606310085525e-01,4.180122573423e-02,2.268925705554e-01,1.844729567534e-01,4.624052690599e-02,2.927446148656e-03,2.384194820090e-02,4.439301171758e-03
"                1542",2.243688214303e-01,1.603895879361e-01,4.288838961061e-02,2.267274227322e-01,1.827186241636e-01,4.623075340851e-02,2.358601301928e-03,2.232903622742e-02,3.342363797901e-03
"                1543",2.249085531943e-01,1.600063514781e-01,4.442236312571e-02,2.296742822029e-01,1.857574154243e-01,4.937744932874e-02,4.765729008572e-03,2.575106394615e-02,4.955086203036e-03
"                1544",2.254636700808e-01,1.599659379161e-01,4.632727372873e-02,2.296530987631e-01,1.896844039878e-01,5.116719228807e-02,4.189428682285e-03,2.971846607176e-02,4.839918559334e-03
"                1545",2.261376139582e-01,1.595836523440e-01,4.582576653982e-02,2.299703403979e-01,1.853145780389e-01,5.002298821591e-02,3.832726439720e-03,2.573092569483e-02,4.197221676086e-03
"                1546",2.268344300030e-01,1.594746728580e-01,4.590100262427e-02,2.304549768705e-01,1.855998526052e-01,4.882669828117e-02,3.620546867510e-03,2.612517974712e-02,2.925695656897e-03
"                1547",2.274162364641e-01,1.596724796384e-01,4.699333478809e-02,2.300610715125e-01,1.847830058309e-01,4.956566793452e-02,2.644835048444e-03,2.511052619247e-02,2.572333146430e-03
"                1548",2.275459269180e-01,1.597391968715e-01,4.653736701936e-02,2.308340800282e-01,1.849702787335e-01,4.968261533470e-02,3.288153110170e-03,2.523108186206e-02,3.145248315345e-03
"                1549",2.275386573617e-01,1.596478912055e-01,4.509521479139e-02,2.335416074161e-01,1.784717466581e-01,5.074987013147e-02,6.002950054462e-03,1.882385545265e-02,5.654655340078e-03
"                1550",2.274738771928e-01,1.598232669871e-01,4.427076674066e-02,2.315566278508e-01,1.821972820706e-01,4.851479890870e-02,4.082750657998e-03,2.237401508344e-02,4.244032168041e-03
"                1551",2.274321745708e-01,1.599539107066e-01,4.414389180075e-02,2.307150002870e-01,1.844348481160e-01,4.812742661360e-02,3.282825716158e-03,2.448093740942e-02,3.983534812857e-03
"                1552",2.275415157006e-01,1.598921866534e-01,4.406270845249e-02,2.310891497097e-01,1.851209499092e-01,4.917974105339e-02,3.547634009124e-03,2.522876325576e-02,5.117032600898e-03
"                1553",2.274621997045e-01,1.598304693973e-01,4.492349452973e-02,2.315459365623e-01,1.852531653917e-01,4.942600196250e-02,4.083736857799e-03,2.542269599438e-02,4.502507432773e-03
"                1554",2.270327175233e-01,1.596535529405e-01,4.437382262109e-02,2.293814990105e-01,1.856728804804e-01,4.820512290683e-02,2.348781487166e-03,2.601932753988e-02,3.831300285740e-03
"                1555",2.260909784366e-01,1.590544830014e-01,4.088382237768e-02,2.318849941645e-01,1.799440849734e-01,4.489651360985e-02,5.794015727889e-03,2.088960197201e-02,4.012691232169e-03
"                1556",2.251713396138e-01,1.588974618538e-01,4.109740087340e-02,2.292608022890e-01,1.871214070510e-01,4.481949907632e-02,4.089462675247e-03,2.822394519719e-02,3.722098202911e-03
"                1557",2.237934623002e-01,1.589791675604e-01,4.273143691752e-02,2.269603550594e-01,1.833606467561e-01,4.687286942340e-02,3.166892759120e-03,2.438147919569e-02,4.141432505877e-03
"                1558",2.221211595026e-01,1.590107555629e-01,4.286881649310e-02,2.263055711671e-01,1.870151171293e-01,4.724230224299e-02,4.184411664568e-03,2.800436156636e-02,4.373485749885e-03
"                1559",2.204023426400e-01,1.590515296289e-01,4.295064493533e-02,2.253186626342e-01,1.838372135077e-01,4.702571592836e-02,4.916319994282e-03,2.478568387874e-02,4.075070993029e-03
"                1560",2.186342697698e-01,1.589765066500e-01,4.183580773563e-02,2.224818562751e-01,1.834927801007e-01,4.625650897684e-02,3.847586505221e-03,2.451627345069e-02,4.420701241212e-03
"                1561",2.169340125855e-01,1.590294942509e-01,4.044626240858e-02,2.196425677318e-01,1.851878140481e-01,4.352795517141e-02,2.708555146277e-03,2.615831979718e-02,3.081692762826e-03
"                1562",2.150116944061e-01,1.590603739583e-01,3.808701355221e-02,2.177398096203e-01,1.850654185777e-01,4.273716366983e-02,2.728115214218e-03,2.600504461940e-02,4.650150117623e-03
"                1563",2.129798774286e-01,1.590493897246e-01,3.617124056396e-02,2.169212670652e-01,1.795065676504e-01,4.176595970340e-02,3.941389636581e-03,2.045717792585e-02,5.594719139449e-03
"                1564",2.110694983139e-01,1.591311385871e-01,3.502617596031e-02,2.135776953371e-01,1.812559444300e-01,3.937048527716e-02,2.508197023194e-03,2.212480584289e-02,4.344309316851e-03
"                1565",2.092996327518e-01,1.592355347708e-01,3.394397373717e-02,2.134256245288e-01,1.864578770774e-01,3.905635272255e-02,4.125991776921e-03,2.722234230660e-02,5.112378985382e-03
"                1566",2.077419375031e-01,1.591964262534e-01,3.278977936611e-02,2.108357915874e-01,1.841160621565e-01,3.680788102268e-02,3.093854084314e-03,2.491963590308e-02,4.018101656576e-03
"                1567",2.063024981390e-01,1.592645569055e-01,3.260492182705e-02,2.105034794431e-01,1.829098773760e-01,3.663227464959e-02,4.200981304006e-03,2.364532047044e-02,4.027352822542e-03
"                1568",2.049394032750e-01,1.592907144106e-01,3.180931558543e-02,2.090783106800e-01,1.848213005328e-01,3.659515735584e-02,4.138907405039e-03,2.553058612223e-02,4.785841770406e-03
"                1569",2.032183693243e-01,1.593812094880e-01,3.052146764361e-02,2.075268274090e-01,1.795796254634e-01,3.629352873949e-02,4.308458084648e-03,2.019841597536e-02,5.772061095880e-03
"                1570",2.015922259051e-01,1.593586197068e-01,2.861283021038e-02,2.047243984933e-01,1.843136360221e-01,3.280159955465e-02,3.132172588163e-03,2.495501631531e-02,4.188769344274e-03
"                1571",2.001817561346e-01,1.591901215629e-01,2.847208366643e-02,2.041163407083e-01,1.816388917095e-01,3.390640057112e-02,3.934584573616e-03,2.244877014661e-02,5.434316904692e-03
"                1572",1.992368974788e-01,1.590096856311e-01,2.890832068190e-02,2.040020223408e-01,1.864345539412e-01,3.354906340755e-02,4.765124862052e-03,2.742486831015e-02,4.640742725652e-03
"                1573",1.986851484856e-01,1.590446003830e-01,2.932663990653e-02,2.031717657682e-01,1.833896642717e-01,3.327910199698e-02,4.486617282626e-03,2.434506388867e-02,3.952462090449e-03
"                1574",1.984044629767e-01,1.590379233975e-01,2.877977856527e-02,2.014051946576e-01,1.828104809686e-01,3.130348284460e-02,3.000731680938e-03,2.377255757110e-02,2.523704279330e-03
"                1575",1.981358044486e-01,1.591815214710e-01,2.810332422761e-02,2.020052526784e-01,1.798944318923e-01,3.419491709403e-02,3.869448229889e-03,2.071291042134e-02,6.091592866421e-03
"                1576",1.981146672919e-01,1.590814453272e-01,2.614712823630e-02,2.036455873308e-01,1.804786911317e-01,3.187475291623e-02,5.530920038898e-03,2.139724580445e-02,5.727624679926e-03
"                1577",1.981909196144e-01,1.594960471016e-01,2.612053388285e-02,2.026793633332e-01,1.841700619162e-01,3.177551064230e-02,4.488443718886e-03,2.467401481463e-02,5.654976759450e-03
"                1578",1.985404793571e-01,1.593235451363e-01,2.347207030411e-02,2.013643952515e-01,1.822458098059e-01,2.656740307133e-02,2.823915894407e-03,2.292226466966e-02,3.095332767229e-03
"                1579",1.993355519808e-01,1.595319578728e-01,2.330375373382e-02,2.034474769114e-01,1.838458860136e-01,2.837159746518e-02,4.111924930518e-03,2.431392814081e-02,5.067843731365e-03
"                1580",2.003131664672e-01,1.597541134835e-01,2.400095289636e-02,2.037191740308e-01,1.847455035620e-01,2.884404886954e-02,3.406007563541e-03,2.499139007842e-02,4.843095973180e-03
"                1581",2.013241359405e-01,1.599970282033e-01,2.500352934588e-02,2.046653413339e-01,1.840659680877e-01,3.014949146509e-02,3.341205393387e-03,2.406893988438e-02,5.145962119214e-03
"                1582",2.024123110498e-01,1.600791951199e-01,2.539056634997e-02,2.050672466284e-01,1.849815035964e-01,2.916248843146e-02,2.654935578525e-03,2.490230847655e-02,3.771922081496e-03
"                1583",2.035267758394e-01,1.602431566554e-01,2.660040487944e-02,2.064630871615e-01,1.832581091345e-01,3.135241219769e-02,2.936311322081e-03,2.301495247908e-02,4.752007318254e-03
"                1584",2.045718056487e-01,1.601747840423e-01,2.659341894254e-02,2.083585254441e-01,1.861193550923e-01,3.132282054183e-02,3.786719795349e-03,2.594457105000e-02,4.729401599295e-03
"                1585",2.056300420561e-01,1.603833787701e-01,2.848634929526e-02,2.091774771070e-01,1.896921361132e-01,3.232442125609e-02,3.547435050902e-03,2.930875734308e-02,3.838071960825e-03
"                1586",2.064462106056e-01,1.603001339923e-01,3.007225673954e-02,2.091541818145e-01,1.806387903126e-01,3.427723541499e-02,2.707971208892e-03,2.033865632035e-02,4.204978675446e-03
"                1587",2.069028954397e-01,1.603039310831e-01,3.186857880852e-02,2.098352095962e-01,1.860461617557e-01,3.567409987880e-02,2.932314156464e-03,2.574223067259e-02,3.805521070274e-03
"                1588",2.073630794637e-01,1.603606440541e-01,3.293186984800e-02,2.105942409986e-01,1.837646348145e-01,3.804921935293e-02,3.231161534831e-03,2.340399076036e-02,5.117349504934e-03
"                1589",2.075947415842e-01,1.605130802842e-01,3.354410953761e-02,2.117091788150e-01,1.845161390044e-01,3.864284002553e-02,4.114437230770e-03,2.400305872014e-02,5.098730487922e-03
"                1590",2.080246167526e-01,1.607528303404e-01,3.371885578355e-02,2.111551563870e-01,1.842683581487e-01,3.771902382478e-02,3.130539634446e-03,2.351552780828e-02,4.000168041235e-03
"                1591",2.084423660986e-01,1.610295832032e-01,3.375447309662e-02,2.132124192365e-01,1.864752489410e-01,3.952066735482e-02,4.770053137995e-03,2.544566573785e-02,5.766194258200e-03
"                1592",2.089520649154e-01,1.610126891144e-01,3.271204390838e-02,2.144695294788e-01,1.849214550891e-01,3.729442888497e-02,5.517464563422e-03,2.390876597463e-02,4.582384976592e-03
"                1593",2.097102518580e-01,1.613069337759e-01,3.384247706327e-02,2.133332223561e-01,1.851179453651e-01,3.858525351475e-02,3.622970498137e-03,2.381101158916e-02,4.742776451486e-03
"                1594",2.104793610706e-01,1.614252572486e-01,3.428717720109e-02,2.143420179516e-01,1.809498882195e-01,3.989288883692e-02,3.862656881015e-03,1.952463097090e-02,5.605711635833e-03
"                1595",2.110926102322e-01,1.614444421352e-01,3.417038315251e-02,2.146942673139e-01,1.892581992738e-01,3.755737048215e-02,3.601657081665e-03,2.781375713862e-02,3.386987329648e-03
"                1596",2.119195207718e-01,1.614237347042e-01,3.487082153904e-02,2.144352592746e-01,1.864781429881e-01,3.876055199482e-02,2.515738502866e-03,2.505440828383e-02,3.889730455781e-03
"                1597",2.125374273268e-01,1.614508765605e-01,3.534138963447e-02,2.152179791730e-01,1.857208306161e-01,3.977349307065e-02,2.680551846281e-03,2.426995405567e-02,4.432103436183e-03
"                1598",2.134044649675e-01,1.614874825406e-01,3.609484947893e-02,2.161021713508e-01,1.874745172703e-01,4.014729381765e-02,2.697706383306e-03,2.598703472975e-02,4.052444338713e-03
"                1599",2.140186899349e-01,1.614678244850e-01,3.626699332355e-02,2.165191335704e-01,1.865223636234e-01,3.993639519923e-02,2.500443635520e-03,2.505453913842e-02,3.669401875683e-03
"                1600",2.149670510033e-01,1.611644687335e-01,3.822427630966e-02,2.181633999951e-01,1.855940526211e-01,4.195257247234e-02,3.196348991758e-03,2.442958388764e-02,3.728296162684e-03
"                1601",2.157830343990e-01,1.605718393199e-01,3.945005995007e-02,2.216996865284e-01,1.838452879254e-01,4.403120556339e-02,5.916652129348e-03,2.327344860552e-02,4.581145613321e-03
"                1602",2.165671139839e-01,1.604227598531e-01,4.115603163152e-02,2.191449593558e-01,1.841276755451e-01,4.442409738690e-02,2.577845371823e-03,2.370491569206e-02,3.268065755388e-03
"                1603",2.168714414996e-01,1.603790353537e-01,4.194207711760e-02,2.197854852246e-01,1.842274552609e-01,4.516042681720e-02,2.914043725061e-03,2.384841990720e-02,3.218349699600e-03
"                1604",2.174396656132e-01,1.603402771081e-01,4.316109015754e-02,2.205248604156e-01,1.885253241758e-01,4.651486253288e-02,3.085194802373e-03,2.818504706773e-02,3.353772375346e-03
"                1605",2.180172201571e-01,1.602633339570e-01,4.370235650192e-02,2.221080852033e-01,1.844442922307e-01,4.790185438209e-02,4.090865046203e-03,2.418095827369e-02,4.199497880170e-03
"                1606",2.188985233983e-01,1.602702631601e-01,4.427867642253e-02,2.214885560948e-01,1.832849900975e-01,4.773819784249e-02,2.590032696531e-03,2.301472693739e-02,3.459521419958e-03
"                1607",2.194260802525e-01,1.602282110993e-01,4.408233602056e-02,2.226000296929e-01,1.858107801326e-01,4.792753954673e-02,3.173949440445e-03,2.558256903331e-02,3.845203526169e-03
"                1608",2.199510092538e-01,1.603078978719e-01,4.435754286678e-02,2.224729585265e-01,1.900470506936e-01,4.779351765247e-02,2.521949272721e-03,2.973915282173e-02,3.435974785684e-03
"                1609",2.202312514410e-01,1.603088048176e-01,4.411628075945e-02,2.217536963769e-01,1.834723941246e-01,4.685934444998e-02,1.522444935884e-03,2.316358930694e-02,2.743063690522e-03
"                1610",2.204611421393e-01,1.603492037683e-01,4.388563561454e-02,2.240111516608e-01,1.852876399384e-01,4.848109995748e-02,3.550009521532e-03,2.493843617010e-02,4.595464342934e-03
"                1611",2.206538801330e-01,1.603180915532e-01,4.368404687273e-02,2.246187538237e-01,1.855407841041e-01,4.693562949594e-02,3.964873690713e-03,2.522269255087e-02,3.251582623204e-03
"                1612",2.211239039740e-01,1.603219146469e-01,4.455618375341e-02,2.239461386084e-01,1.863063987742e-01,4.861303359864e-02,2.822234634383e-03,2.598448412738e-02,4.056849845234e-03
"                1613",2.210435857718e-01,1.602622420396e-01,4.429253904446e-02,2.239304149102e-01,1.836256819488e-01,4.821505922404e-02,2.886829138416e-03,2.336343990917e-02,3.922520179586e-03
"                1614",2.208580631174e-01,1.601471414847e-01,4.600548498204e-02,2.232384087538e-01,1.860150731021e-01,4.938833403507e-02,2.380345636404e-03,2.586793161741e-02,3.382849053028e-03
"                1615",2.203305445342e-01,1.598220321367e-01,4.624965488355e-02,2.259738568909e-01,1.822492857657e-01,5.083002666087e-02,5.643312356726e-03,2.242725362906e-02,4.580371777318e-03
"                1616",2.200038739454e-01,1.598384338365e-01,4.720605905088e-02,2.231740141610e-01,1.805890241939e-01,5.211855916883e-02,3.170140215533e-03,2.075059035736e-02,4.912500117947e-03
"                1617",2.195543401929e-01,1.597939138541e-01,4.750156810656e-02,2.228312070291e-01,1.829458456989e-01,5.253377360852e-02,3.276866836274e-03,2.315193184486e-02,5.032205501962e-03
"                1618",2.192550448544e-01,1.598334704705e-01,4.819623220137e-02,2.229413332829e-01,1.796103484970e-01,5.296489674502e-02,3.686288428468e-03,1.977687802647e-02,4.768664543647e-03
"                1619",2.189911717083e-01,1.598971672450e-01,4.779984119851e-02,2.229547686675e-01,1.872901380744e-01,5.144386864165e-02,3.963596959180e-03,2.739297082940e-02,3.644027443144e-03
"                1620",2.189325388757e-01,1.599330934005e-01,4.747766717928e-02,2.226705107313e-01,1.834590027053e-01,5.254670160208e-02,3.737971855599e-03,2.352590930475e-02,5.069034422803e-03
"                1621",2.186751276367e-01,1.599005332681e-01,4.687527616405e-02,2.214802302141e-01,1.836028270715e-01,5.038600573690e-02,2.805102577439e-03,2.370229380343e-02,3.510729572844e-03
"                1622",2.184114460342e-01,1.599217748346e-01,4.624131090248e-02,2.211407891969e-01,1.808719607696e-01,5.104206082159e-02,2.729343162652e-03,2.095018593503e-02,4.800749919108e-03
"                1623",2.178441365148e-01,1.598458235775e-01,4.508358705440e-02,2.203217494234e-01,1.845742718042e-01,4.802707180227e-02,2.477612908566e-03,2.472844822670e-02,2.943484747862e-03
"                1624",2.175628069245e-01,1.597319391990e-01,4.453193397467e-02,2.211386883245e-01,1.835275584567e-01,4.940404165752e-02,3.575881400015e-03,2.379561925776e-02,4.872107682858e-03
"                1625",2.173420919131e-01,1.595408814594e-01,4.437989442874e-02,2.205642035365e-01,1.818053185806e-01,4.876599093414e-02,3.222111623366e-03,2.226443712118e-02,4.386096505405e-03
"                1626",2.172144638892e-01,1.594080559182e-01,4.478656524380e-02,2.215351610600e-01,1.816787717184e-01,5.016099467034e-02,4.320697170818e-03,2.227071580021e-02,5.374429426547e-03
"                1627",2.169779854132e-01,1.591884553832e-01,4.473084892292e-02,2.202180195575e-01,1.827152069749e-01,4.932922714962e-02,3.240034144372e-03,2.352675159161e-02,4.598378226694e-03
"                1628",2.166867553597e-01,1.587568563524e-01,4.624401273147e-02,2.195944792299e-01,1.844828389112e-01,4.985686910426e-02,2.907723870260e-03,2.572598255875e-02,3.612856372786e-03
"                1629",2.164765288747e-01,1.582570844516e-01,4.723534488476e-02,2.206704477334e-01,1.841875301882e-01,5.226617856918e-02,4.193918858705e-03,2.593044573654e-02,5.030833684417e-03
"                1630",2.164777169547e-01,1.579110234491e-01,4.746365369717e-02,2.189878527783e-01,1.822503363040e-01,5.131441610237e-02,2.510135823604e-03,2.433931285488e-02,3.850762405197e-03
"                1631",2.167658487561e-01,1.576901993852e-01,4.790058972112e-02,2.193195713757e-01,1.820160277131e-01,5.218231804491e-02,2.553722619676e-03,2.432582832791e-02,4.281728323790e-03
"                1632",2.173931051206e-01,1.575768487678e-01,4.925595972141e-02,2.198381680843e-01,1.811548412463e-01,5.331792590100e-02,2.445062963736e-03,2.357799247847e-02,4.061966179589e-03
"                1633",2.178325293451e-01,1.573774169658e-01,4.976855914617e-02,2.232027883658e-01,1.813963797787e-01,5.382099792437e-02,5.370259020728e-03,2.401896281292e-02,4.052438778206e-03
"                1634",2.177701537941e-01,1.572148177685e-01,4.936504142487e-02,2.215764387291e-01,1.847664065959e-01,5.271801727924e-02,3.806284935023e-03,2.755158882742e-02,3.352975854376e-03
"                1635",2.175760461463e-01,1.570419162669e-01,4.849686421218e-02,2.206491341985e-01,1.847662535504e-01,5.182071127913e-02,3.073088052188e-03,2.772433728345e-02,3.323847066953e-03
"                1636",2.169582762958e-01,1.566722576176e-01,4.591252827154e-02,2.221340394404e-01,1.715151699139e-01,4.952150965716e-02,5.175763144577e-03,1.484291229631e-02,3.608981385620e-03
"                1637",2.167776069294e-01,1.569408271023e-01,4.633158755397e-02,2.195183569842e-01,1.842597744258e-01,5.056817773289e-02,2.740750054742e-03,2.731894732345e-02,4.236590178919e-03
"                1638",2.167090032600e-01,1.568504302552e-01,4.512365200351e-02,2.193003789444e-01,1.806563412340e-01,4.887435237437e-02,2.591375684372e-03,2.380591097871e-02,3.750700370862e-03
"                1639",2.165033208626e-01,1.567671400144e-01,4.365655591868e-02,2.222269887611e-01,1.787317183789e-01,4.892520895664e-02,5.723667898433e-03,2.196457836445e-02,5.268653037962e-03
"                1640",2.159561638226e-01,1.569180034609e-01,4.379233096441e-02,2.195794109463e-01,1.794589209057e-01,4.780389674544e-02,3.623247123697e-03,2.254091744475e-02,4.011565781028e-03
"                1641",2.148789215115e-01,1.569549653069e-01,4.273545125052e-02,2.189994493351e-01,1.836034424857e-01,4.628303555811e-02,4.120527823550e-03,2.664847717882e-02,3.547584307598e-03
"                1642",2.139022180123e-01,1.570051793136e-01,4.164706534206e-02,2.159388439169e-01,1.804359195654e-01,4.450856181908e-02,2.036625904602e-03,2.343074025180e-02,2.861496477021e-03
"                1643",2.132066205468e-01,1.569176495010e-01,4.212325044134e-02,2.159063239378e-01,1.810561112036e-01,4.606649949137e-02,2.699703391016e-03,2.413846170266e-02,3.943249050031e-03
"                1644",2.129437235048e-01,1.568891309613e-01,4.297674651142e-02,2.154461151870e-01,1.811867363606e-01,4.640256233749e-02,2.502391682150e-03,2.429760539928e-02,3.425815826078e-03
"                1645",2.124227988525e-01,1.570063059445e-01,4.292854025586e-02,2.153323260692e-01,1.789546157773e-01,4.706221100715e-02,2.909527216720e-03,2.194830983279e-02,4.133670751299e-03
"                1646",2.117472141953e-01,1.572691302419e-01,4.163277441871e-02,2.148682546949e-01,1.834161185926e-01,4.546090960894e-02,3.121040499661e-03,2.614698835071e-02,3.828135190234e-03
"                1647",2.107576412421e-01,1.575337093909e-01,3.994237902425e-02,2.151614620354e-01,1.827561732329e-01,4.333505306473e-02,4.403820793356e-03,2.522246384199e-02,3.392674040484e-03
"                1648",2.102324092974e-01,1.577265163861e-01,3.859200741362e-02,2.135863460566e-01,1.819707289815e-01,4.221043561488e-02,3.353936759231e-03,2.424421259538e-02,3.618428201253e-03
"                1649",2.094191466735e-01,1.578999623066e-01,3.667111386123e-02,2.124441453639e-01,1.834966639119e-01,4.036771611843e-02,3.024998690377e-03,2.559670160531e-02,3.696602257198e-03
"                1650",2.089310450581e-01,1.581659561573e-01,3.579235546511e-02,2.114003981177e-01,1.774628344164e-01,4.005514372765e-02,2.469353059670e-03,1.929687825913e-02,4.262788262542e-03
"                1651",2.079800432333e-01,1.584514352686e-01,3.439080804951e-02,2.115841555119e-01,1.853442124646e-01,3.781163579054e-02,3.604112278642e-03,2.689277719609e-02,3.420827741037e-03
"                1652",2.076167121943e-01,1.586851134396e-01,3.390738904976e-02,2.104516816717e-01,1.841700176344e-01,3.727305351090e-02,2.834969477411e-03,2.548490419473e-02,3.365664461132e-03
"                1653",2.075450928217e-01,1.588798064823e-01,3.378381017127e-02,2.107290080393e-01,1.843530638382e-01,3.711196556709e-02,3.183915217602e-03,2.547325735591e-02,3.328155395822e-03
"                1654",2.077386113256e-01,1.587148371971e-01,3.293885255351e-02,2.133837476526e-01,1.809792859686e-01,3.691626196488e-02,5.645136327022e-03,2.226444877145e-02,3.977409411372e-03
"                1655",2.078410086990e-01,1.588270642428e-01,3.354703370175e-02,2.121565637759e-01,1.819842395204e-01,3.859791129294e-02,4.315555076818e-03,2.315717527759e-02,5.050877591185e-03
"                1656",2.081234873317e-01,1.589012468593e-01,3.483858180910e-02,2.108765891623e-01,1.819086664032e-01,3.807033906191e-02,2.753101830687e-03,2.300741954387e-02,3.231757252807e-03
"                1657",2.080801753750e-01,1.589211993561e-01,3.555059493665e-02,2.110630769232e-01,1.875862412737e-01,3.962917659277e-02,2.982901548199e-03,2.866504191770e-02,4.078581656120e-03
"                1658",2.086006217667e-01,1.589378881130e-01,3.702560344821e-02,2.108817824381e-01,1.805859462873e-01,4.186374764925e-02,2.281160671404e-03,2.164805817431e-02,4.838144201040e-03
"                1659",2.092820407651e-01,1.588197906225e-01,3.990993650651e-02,2.120305209573e-01,1.848021845566e-01,4.379510604845e-02,2.748480192171e-03,2.598239393408e-02,3.885169541932e-03
"                1660",2.101918246273e-01,1.581289902539e-01,3.948012136397e-02,2.167618321885e-01,1.753466017014e-01,4.418800600713e-02,6.570007561186e-03,1.721761144751e-02,4.707884643159e-03
"                1661",2.111956677230e-01,1.582425656980e-01,4.163392186897e-02,2.154398598505e-01,1.818520972582e-01,4.632980020256e-02,4.244192127458e-03,2.360953156026e-02,4.695878333581e-03
"                1662",2.124929984460e-01,1.582056401996e-01,4.388095024198e-02,2.153895237013e-01,1.803453987025e-01,4.771630011120e-02,2.896525255381e-03,2.213975850296e-02,3.835349869213e-03
"                1663",2.136273944746e-01,1.582901413366e-01,4.565957136593e-02,2.168796861524e-01,1.811636923770e-01,5.010167843668e-02,3.252291677823e-03,2.287355104036e-02,4.442107070749e-03
"                1664",2.152339877886e-01,1.580857570779e-01,4.629260642917e-02,2.221283653571e-01,1.761253972242e-01,5.044366551002e-02,6.894377568483e-03,1.803964014624e-02,4.151059080852e-03
"                1665",2.166803960648e-01,1.584761385175e-01,4.853495561962e-02,2.206119740455e-01,1.834650763558e-01,5.282695753398e-02,3.931577980685e-03,2.498893783828e-02,4.292001914368e-03
"                1666",2.179735958564e-01,1.588514805473e-01,5.027530095601e-02,2.210169180083e-01,1.810441096651e-01,5.359192605196e-02,3.043322151924e-03,2.219262911774e-02,3.316625095951e-03
"                1667",2.185787333965e-01,1.589481620069e-01,4.934301863961e-02,2.222194298440e-01,1.725147474788e-01,5.305316515994e-02,3.640696447468e-03,1.356658547193e-02,3.710146520328e-03
"                1668",2.196088020206e-01,1.592608287201e-01,5.053556070187e-02,2.228485979585e-01,1.814439139683e-01,5.504052566671e-02,3.239795937877e-03,2.218308524822e-02,4.504964964841e-03
"                1669",2.203738073449e-01,1.590846580033e-01,4.961340669466e-02,2.227572102135e-01,1.837042629069e-01,5.482188338440e-02,2.383402868590e-03,2.461960490359e-02,5.208476689741e-03
"                1670",2.216031303251e-01,1.588772523248e-01,5.033172527369e-02,2.264012061626e-01,1.831396000847e-01,5.493438011200e-02,4.798075837551e-03,2.426234775989e-02,4.602654838312e-03
"                1671",2.224942004225e-01,1.590726282174e-01,5.253907289334e-02,2.257469584887e-01,1.827396838064e-01,5.602022781893e-02,3.252758066232e-03,2.366705558896e-02,3.481154925587e-03
"                1672",2.232565012701e-01,1.589584680158e-01,5.335446446377e-02,2.265481115143e-01,1.772258765716e-01,5.796673623295e-02,3.291610244107e-03,1.826740855573e-02,4.612271769181e-03
"                1673",2.231506570808e-01,1.586349335846e-01,5.155486840179e-02,2.289723322783e-01,1.749957307767e-01,5.679887651254e-02,5.821675197531e-03,1.636079719207e-02,5.244008110749e-03
"                1674",2.230335629010e-01,1.585848262231e-01,5.284161869397e-02,2.279773120632e-01,1.823495033059e-01,5.744192932619e-02,4.943749162131e-03,2.376467708278e-02,4.600310632224e-03
"                1675",2.224412163593e-01,1.584143498699e-01,5.273745401080e-02,2.254128804210e-01,1.819948494891e-01,5.734950215268e-02,2.971664061754e-03,2.358049961921e-02,4.612048141879e-03
"                1676",2.220384742224e-01,1.580719131580e-01,5.059763773126e-02,2.281426448909e-01,1.808256037684e-01,5.570183096519e-02,6.104170668493e-03,2.275369061041e-02,5.104193233924e-03
"                1677",2.212129495892e-01,1.581614232554e-01,4.981983837099e-02,2.262984859491e-01,1.812725066178e-01,5.486762424633e-02,5.085536359936e-03,2.311108336236e-02,5.047785875331e-03
"                1678",2.206501476009e-01,1.578589519434e-01,4.694878965989e-02,2.248692685147e-01,1.814804816921e-01,5.043761318101e-02,4.219120913832e-03,2.362152974872e-02,3.488823521120e-03
"                1679",2.199707716000e-01,1.576130127104e-01,4.331437768296e-02,2.261808979732e-01,1.766577029252e-01,4.938193858837e-02,6.210126373162e-03,1.904469021475e-02,6.067560905411e-03
"                1680",2.192925103224e-01,1.580005359613e-01,4.221395791815e-02,2.229829120098e-01,1.760893970562e-01,4.505316086625e-02,3.690401687353e-03,1.808886109485e-02,2.839202948103e-03
