Time (s),PRESSURE_MOMENT_X,PRESSURE_MOMENT_Y,PRESSURE_MOMENT_Z,TOTAL_MOMENT_X,TOTAL_MOMENT_Y,TOTAL_MOMENT_Z,VISCOUS_MOMENT_X,VISCOUS_MOMENT_Y,VISCOUS_MOMENT_Z
"                1731",-4.935186964715e-04,-4.760021399383e-04,6.405914748490e-04,-7.123738115638e-04,-4.947046927150e-04,6.039700368476e-04,-2.188551150922e-04,-1.870255277674e-05,-3.662143800144e-05
"                1732",-4.802063329668e-04,-4.764960010921e-04,6.447548074508e-04,-7.628140951532e-04,-4.831748811274e-04,6.127876752510e-04,-2.826077621864e-04,-6.678880035284e-06,-3.196713219977e-05
"                1733",-4.621639911280e-04,-4.763428171641e-04,6.498601496778e-04,-6.927176577124e-04,-4.914878862239e-04,6.591489032335e-04,-2.305536665844e-04,-1.514506905988e-05,9.288753555690e-06
"                1734",-4.469485636191e-04,-4.773631151505e-04,6.594246172624e-04,-6.243391937337e-04,-4.658075614741e-04,6.332724648227e-04,-1.773906301146e-04,1.155555367635e-05,-2.615215243970e-05
"                1735",-4.218821526537e-04,-4.765536759747e-04,6.683942454780e-04,-7.433865365504e-04,-4.914486087010e-04,6.506967200690e-04,-3.215043838967e-04,-1.489493272627e-05,-1.769752540906e-05
"                1736",-3.961501669396e-04,-4.757729858189e-04,6.776298364197e-04,-6.335443941282e-04,-5.001512425274e-04,6.392254427241e-04,-2.373942271886e-04,-2.437825670847e-05,-3.840439369554e-05
"                1737",-3.749685878178e-04,-4.763480002694e-04,6.854323048348e-04,-7.152545916011e-04,-5.558983703402e-04,7.602478425851e-04,-3.402860037833e-04,-7.955037007081e-05,7.481553775033e-05
"                1738",-3.586904328767e-04,-4.777836283136e-04,6.916495088238e-04,-5.973953990798e-04,-4.973814103986e-04,6.905556988391e-04,-2.387049662032e-04,-1.959778208506e-05,-1.093809984774e-06
"                1739",-3.320328347765e-04,-4.775291309370e-04,6.958580743274e-04,-4.937175278625e-04,-4.977313071356e-04,6.911339001133e-04,-1.616846930860e-04,-2.020217619868e-05,-4.724174214009e-06
"                1740",-2.982453476871e-04,-4.769135795185e-04,7.012418765298e-04,-5.998762829329e-04,-4.804751360290e-04,6.920705318643e-04,-3.016309352459e-04,-3.561556510491e-06,-9.171344665558e-06
"                1741",-2.725280360571e-04,-4.764028247140e-04,7.084659128075e-04,-4.376773691445e-04,-4.949258554497e-04,7.239682305704e-04,-1.651493330874e-04,-1.852303073571e-05,1.550231776284e-05
"                1742",-2.607048282238e-04,-4.754331539406e-04,7.163500410153e-04,-5.076912404797e-04,-4.662598496248e-04,6.926667779727e-04,-2.469864122559e-04,9.173304315748e-06,-2.368326304252e-05
"                1743",-2.543265395546e-04,-4.742386552975e-04,7.255266434430e-04,-5.275592954399e-04,-4.891712747878e-04,7.151904429994e-04,-2.732327558853e-04,-1.493261949023e-05,-1.033620044360e-05
"                1744",-2.539752244563e-04,-4.726430106312e-04,7.335212248805e-04,-5.438199611915e-04,-4.831361376280e-04,7.165521813117e-04,-2.898447367351e-04,-1.049312699674e-05,-1.696904356876e-05
"                1745",-2.441920520506e-04,-4.705648329498e-04,7.412978104371e-04,-3.959119312395e-04,-4.747743195709e-04,7.427918105594e-04,-1.517198791889e-04,-4.209486621153e-06,1.494000122304e-06
"                1746",-2.337624576268e-04,-4.689008680634e-04,7.478174361554e-04,-5.341353083932e-04,-4.784427359431e-04,7.168493708384e-04,-3.003728507664e-04,-9.541867879745e-06,-3.096806531704e-05
"                1747",-1.970190436633e-04,-4.619675580905e-04,7.552677037550e-04,-3.664975308602e-04,-4.711726820877e-04,7.558258435380e-04,-1.694784871969e-04,-9.205123997187e-06,5.581397830462e-07
"                1748",-1.987415830211e-04,-4.593592611538e-04,7.603820576064e-04,-4.713746795787e-04,-4.611697257374e-04,7.270411718620e-04,-2.726330965576e-04,-1.810464583618e-06,-3.334088574448e-05
"                1749",-2.154542662842e-04,-4.602559043833e-04,7.674993459547e-04,-3.930812117319e-04,-4.828962066934e-04,7.902970847759e-04,-1.776269454477e-04,-2.264030231016e-05,2.279773882114e-05
"                1750",-2.045764731199e-04,-4.564048612570e-04,7.748625506510e-04,-5.334294627506e-04,-4.975534890277e-04,8.289278077464e-04,-3.288529896307e-04,-4.114862777072e-05,5.406525709541e-05
"                1751",-1.957157797269e-04,-4.526930126985e-04,7.821686827810e-04,-3.556289848619e-04,-4.684641723404e-04,8.033711929131e-04,-1.599132051350e-04,-1.577115964190e-05,2.120251013204e-05
"                1752",-1.911512788325e-04,-4.500606242197e-04,7.863955424640e-04,-5.280699103092e-04,-4.514604111502e-04,7.514335622449e-04,-3.369186314767e-04,-1.399786930471e-06,-3.496198021909e-05
"                1753",-1.850368570841e-04,-4.476491440011e-04,7.891361833612e-04,-3.381780525735e-04,-4.622718833965e-04,6.927441612023e-04,-1.531411954894e-04,-1.462273939535e-05,-9.639202215888e-05
"                1754",-1.781449969987e-04,-4.452632755882e-04,7.889742866151e-04,-3.199270375189e-04,-4.547190662194e-04,7.536380651031e-04,-1.417820405202e-04,-9.455790631213e-06,-3.533622151203e-05
"                1755",-1.743087808216e-04,-4.431887230885e-04,7.887821740351e-04,-4.018040643812e-04,-4.405867042383e-04,7.526646808854e-04,-2.274952835597e-04,2.602018850130e-06,-3.611749314971e-05
"                1756",-1.696595200626e-04,-4.424270265321e-04,7.877813865548e-04,-5.149962103409e-04,-4.407288940718e-04,7.210456984925e-04,-3.453366902782e-04,1.698132460264e-06,-6.673568806235e-05
"                1757",-1.721454611685e-04,-4.418114407213e-04,7.870398901027e-04,-2.947652726343e-04,-4.395075747677e-04,7.732755783424e-04,-1.226198114658e-04,2.303865953620e-06,-1.376431176030e-05
"                1758",-1.818548997750e-04,-4.412998851230e-04,7.850274849147e-04,-4.728863350873e-04,-4.439662581189e-04,7.799877243864e-04,-2.910314353123e-04,-2.666372995940e-06,-5.039760528316e-06
"                1759",-1.948914431926e-04,-4.410135098052e-04,7.818569771186e-04,-4.529986168249e-04,-4.417732535665e-04,7.669025486719e-04,-2.581071736323e-04,-7.597437613756e-07,-1.495442844670e-05
"                1760",-2.017527333655e-04,-4.415111553566e-04,7.768239482367e-04,-4.203560511221e-04,-4.443161455295e-04,7.461755874659e-04,-2.186033177566e-04,-2.804990172892e-06,-3.064836077072e-05
"                1761",-1.980446749580e-04,-4.415833954438e-04,7.698693452844e-04,-4.060238120508e-04,-4.291950805282e-04,7.462843931740e-04,-2.079791370928e-04,1.238831491555e-05,-2.358495211039e-05
"                1762",-1.955993130075e-04,-4.416268635621e-04,7.580417484167e-04,-3.748697058390e-04,-4.280404106768e-04,7.524189855209e-04,-1.792703928315e-04,1.358645288536e-05,-5.622762895875e-06
"                1763",-1.922825030941e-04,-4.425463033299e-04,7.479828936527e-04,-4.242483500999e-04,-4.544809784288e-04,7.349260272055e-04,-2.319658470058e-04,-1.193467509895e-05,-1.305686644714e-05
"                1764",-2.008281044352e-04,-4.435544927117e-04,7.395740782697e-04,-4.866507592383e-04,-4.380935841580e-04,7.237190596902e-04,-2.858226548032e-04,5.460908553706e-06,-1.585501857946e-05
"                1765",-2.160927793030e-04,-4.436603842373e-04,7.287801884522e-04,-6.322542635062e-04,-4.604743057590e-04,7.394867789322e-04,-4.161614842033e-04,-1.681392152171e-05,1.070659047997e-05
"                1766",-2.320445666716e-04,-4.456451081727e-04,7.170600940151e-04,-4.838642039160e-04,-4.422042083617e-04,6.979971500732e-04,-2.518196372444e-04,3.440899810971e-06,-1.906294394189e-05
"                1767",-2.467173996379e-04,-4.461637119325e-04,7.021309173351e-04,-4.109124226576e-04,-4.465075920508e-04,7.209988806336e-04,-1.641950230197e-04,-3.438801183336e-07,1.886796329843e-05
"                1768",-2.635715492061e-04,-4.467719385622e-04,6.857948431666e-04,-5.145790837321e-04,-4.423228105984e-04,6.805074261375e-04,-2.510075345259e-04,4.449127963829e-06,-5.287417029103e-06
"                1769",-2.722192614767e-04,-4.473341477894e-04,6.707744693835e-04,-5.315303969733e-04,-4.684167276139e-04,6.487172699153e-04,-2.593111354966e-04,-2.108257982448e-05,-2.205719946818e-05
"                1770",-3.102921321633e-04,-4.518582157042e-04,6.583471294941e-04,-5.928121815804e-04,-4.542105763614e-04,6.352747056228e-04,-2.825200494171e-04,-2.352360657197e-06,-2.307242387137e-05
"                1771",-3.472694645932e-04,-4.557467052796e-04,6.488889022144e-04,-6.849726957854e-04,-4.734144455194e-04,6.014364793958e-04,-3.377032311922e-04,-1.766774023985e-05,-4.745242281858e-05
"                1772",-3.814928343559e-04,-4.594673785028e-04,6.415216862972e-04,-6.409922497316e-04,-4.670953052062e-04,6.797327075751e-04,-2.594994153757e-04,-7.627926703429e-06,3.821102127793e-05
"                1773",-4.097595487278e-04,-4.622009028534e-04,6.313831795079e-04,-5.916501775732e-04,-4.712154047414e-04,6.431319359495e-04,-1.818906288454e-04,-9.014501888047e-06,1.174875644161e-05
"                1774",-4.412814792323e-04,-4.642449985804e-04,6.201741858318e-04,-7.221311444579e-04,-4.687265521910e-04,6.224231908895e-04,-2.808496652256e-04,-4.481553610587e-06,2.249005057755e-06
"                1775",-4.547006737563e-04,-4.658639164672e-04,6.097007209272e-04,-6.906608047120e-04,-4.785428507695e-04,5.744203345791e-04,-2.359601309557e-04,-1.267893430235e-05,-3.528038634817e-05
"                1776",-4.629603953236e-04,-4.661172862251e-04,6.031218925328e-04,-6.389841214290e-04,-4.822617544550e-04,6.112539627658e-04,-1.760237261054e-04,-1.614446822996e-05,8.132070233008e-06
"                1777",-4.653743216958e-04,-4.658741999027e-04,5.986028387176e-04,-7.722057945042e-04,-4.702827013489e-04,5.549941558310e-04,-3.068314728084e-04,-4.408501446242e-06,-4.360868288661e-05
"                1778",-4.441965088214e-04,-4.684047514648e-04,5.966406320411e-04,-8.122294412616e-04,-4.899489288364e-04,5.753479718958e-04,-3.680329324402e-04,-2.154417737165e-05,-2.129266014527e-05
"                1779",-4.390906625135e-04,-4.717685034614e-04,5.980000108288e-04,-6.859479329998e-04,-4.902447895321e-04,6.014727270153e-04,-2.468572704863e-04,-1.847628607075e-05,3.472716186465e-06
"                1780",-4.323044726829e-04,-4.751589311972e-04,5.977462864210e-04,-6.589983308161e-04,-4.790033431909e-04,5.967750872987e-04,-2.266938581331e-04,-3.844411993685e-06,-9.711991222762e-07
"                1781",-4.256862440557e-04,-4.781887271053e-04,5.986000344901e-04,-6.899104540246e-04,-4.889345390625e-04,5.607931315502e-04,-2.642242099689e-04,-1.074581195713e-05,-3.780690293991e-05
"                1782",-4.207247534814e-04,-4.807277620474e-04,6.011591221464e-04,-5.774642923666e-04,-4.817403005736e-04,6.289343851272e-04,-1.567395388853e-04,-1.012538526192e-06,2.777526298084e-05
"                1783",-4.175990636355e-04,-4.842664837298e-04,6.066330216104e-04,-6.462368848666e-04,-4.944713401048e-04,5.686310809042e-04,-2.286378212311e-04,-1.020485637507e-05,-3.800194070614e-05
"                1784",-4.119048685547e-04,-4.873676984604e-04,6.122999211797e-04,-6.019713271844e-04,-4.969428481138e-04,6.170201029946e-04,-1.900664586297e-04,-9.575149653344e-06,4.720181814888e-06
"                1785",-4.073326033465e-04,-4.898076869930e-04,6.199861859121e-04,-6.070067991313e-04,-4.793735248691e-04,6.109298680620e-04,-1.996741957848e-04,1.043416212382e-05,-9.056317850116e-06
"                1786",-3.962074542601e-04,-4.918369118439e-04,6.281433168582e-04,-7.105478265528e-04,-5.001838771544e-04,5.771594856940e-04,-3.143403722927e-04,-8.346965310499e-06,-5.098383116417e-05
"                1787",-3.881789839030e-04,-4.936143874886e-04,6.370363987408e-04,-6.182186761628e-04,-4.999530030650e-04,6.116388403507e-04,-2.300396922598e-04,-6.338615576383e-06,-2.539755839016e-05
"                1788",-3.814684563224e-04,-4.939657380796e-04,6.470999077154e-04,-6.332915261634e-04,-5.010369982882e-04,6.048595088758e-04,-2.518230698410e-04,-7.071260208680e-06,-4.224039883962e-05
"                1789",-3.737583784095e-04,-4.940383080930e-04,6.575900506971e-04,-6.967860851775e-04,-5.019882459825e-04,6.393829246958e-04,-3.230277067680e-04,-7.949937889514e-06,-1.820712600137e-05
"                1790",-3.643488342052e-04,-4.939278393158e-04,6.655547878231e-04,-5.288519474506e-04,-4.863570127527e-04,6.368087025373e-04,-1.645031132453e-04,7.570826563012e-06,-2.874608528581e-05
"                1791",-3.484829588248e-04,-4.931692393108e-04,6.732884900460e-04,-6.363010068216e-04,-4.782992188596e-04,7.158738643938e-04,-2.878180479968e-04,1.487002045115e-05,4.258537434781e-05
"                1792",-3.521293490057e-04,-4.922986989865e-04,6.849519642668e-04,-6.432782011634e-04,-4.758925750633e-04,6.578662688424e-04,-2.911488521577e-04,1.640612392326e-05,-2.708569542445e-05
"                1793",-3.761190580205e-04,-4.891626197751e-04,6.967402969778e-04,-5.227696838183e-04,-4.878522935600e-04,7.250707197739e-04,-1.466506257977e-04,1.310326215061e-06,2.833042279610e-05
"                1794",-3.971528725662e-04,-4.843650990517e-04,7.087461704447e-04,-7.481742963998e-04,-5.220340381377e-04,6.903175739010e-04,-3.510214238335e-04,-3.766893908596e-05,-1.842859654376e-05
"                1795",-4.137576144664e-04,-4.809352825858e-04,7.172027746681e-04,-8.856441698219e-04,-4.929372266338e-04,6.828935324786e-04,-4.718865553555e-04,-1.200194404802e-05,-3.430924218952e-05
"                1796",-4.304017559645e-04,-4.782627937342e-04,7.219399736626e-04,-5.818512810276e-04,-4.832626819931e-04,7.133511606877e-04,-1.514495250632e-04,-4.999888258871e-06,-8.588812974949e-06
"                1797",-4.408627728349e-04,-4.752158654564e-04,7.247002527832e-04,-7.892818963439e-04,-4.570691518341e-04,6.857271053238e-04,-3.484191235090e-04,1.814671362234e-05,-3.897314745936e-05
"                1798",-4.395559618514e-04,-4.714377702511e-04,7.247584719848e-04,-6.785809998737e-04,-4.818394299982e-04,7.129583448044e-04,-2.390250380222e-04,-1.040165974712e-05,-1.180012718040e-05
"                1799",-4.350864428077e-04,-4.680324093870e-04,7.241152209613e-04,-7.311286359674e-04,-4.561322845347e-04,7.134841600897e-04,-2.960421931597e-04,1.190012485223e-05,-1.063106087160e-05
"                1800",-4.313225413816e-04,-4.648045229904e-04,7.230081454007e-04,-5.629621480741e-04,-4.543320144940e-04,7.171925484834e-04,-1.316396066925e-04,1.047250849648e-05,-5.815596917268e-06
"                1801",-4.257913190276e-04,-4.618067404557e-04,7.230212272345e-04,-8.067426010130e-04,-4.676332076413e-04,6.906710848962e-04,-3.809512819854e-04,-5.826467185554e-06,-3.235014233829e-05
"                1802",-4.254454758481e-04,-4.601922142467e-04,7.230167343098e-04,-6.489807675198e-04,-4.644783807577e-04,7.303840808452e-04,-2.235352916717e-04,-4.286166511033e-06,7.367346535476e-06
"                1803",-4.251893412236e-04,-4.585548343792e-04,7.240058246917e-04,-7.916514304152e-04,-4.446118651590e-04,6.757922743419e-04,-3.664620891917e-04,1.394296922021e-05,-4.821355034976e-05
"                1804",-4.222014301877e-04,-4.567884072290e-04,7.261391288799e-04,-6.142233927947e-04,-4.367614840263e-04,6.860017683930e-04,-1.920219626070e-04,2.002692320267e-05,-4.013736048685e-05
"                1805",-4.065896725015e-04,-4.550715512602e-04,7.297280291494e-04,-6.668421136332e-04,-4.240069103848e-04,7.124699449799e-04,-2.602524411317e-04,3.106464087540e-05,-1.725808416952e-05
"                1806",-3.928589572373e-04,-4.525493347029e-04,7.325728313227e-04,-5.791216400690e-04,-4.533402013039e-04,7.004149664767e-04,-1.862626828316e-04,-7.908666010546e-07,-3.215786484600e-05
"                1807",-3.740654595271e-04,-4.511310660487e-04,7.343851001806e-04,-6.880398739860e-04,-4.359865733951e-04,7.145311907663e-04,-3.139744144589e-04,1.514449265357e-05,-1.985390941429e-05
"                1808",-3.597957440539e-04,-4.499788272933e-04,7.348339137091e-04,-6.008592865521e-04,-4.639747820544e-04,7.440226947979e-04,-2.410635424982e-04,-1.399595476105e-05,9.188781088860e-06
"                1809",-3.491411518719e-04,-4.495460357648e-04,7.361575925042e-04,-6.877973507990e-04,-4.447150359050e-04,7.472601323458e-04,-3.386561989270e-04,4.830999859774e-06,1.110253984162e-05
"                1810",-3.132986295502e-04,-4.469402258901e-04,7.379917194675e-04,-5.058634320830e-04,-4.390183841891e-04,7.278869139579e-04,-1.925648025329e-04,7.921841700942e-06,-1.010480550961e-05
"                1811",-2.878252607274e-04,-4.448432574426e-04,7.427379521207e-04,-4.819256150053e-04,-4.686005403705e-04,7.929090645864e-04,-1.941003542778e-04,-2.375728292790e-05,5.017111246565e-05
"                1812",-2.757931900158e-04,-4.437765976573e-04,7.503363267514e-04,-4.122953568750e-04,-4.572625374959e-04,7.558943881833e-04,-1.365021668592e-04,-1.348593983851e-05,5.558061431992e-06
"                1813",-2.609738906280e-04,-4.443304302315e-04,7.569562382064e-04,-6.622810351291e-04,-4.341322262471e-04,7.330802509921e-04,-4.013071445012e-04,1.019820398443e-05,-2.387598721430e-05
"                1814",-2.450756047988e-04,-4.444658613842e-04,7.573284594454e-04,-4.183893852359e-04,-4.658293634814e-04,7.605341544947e-04,-1.733137804371e-04,-2.136350209724e-05,3.205695049288e-06
"                1815",-2.614737647713e-04,-4.497594561004e-04,7.524462686429e-04,-4.267607255582e-04,-4.577441039056e-04,7.773418359885e-04,-1.652869607869e-04,-7.984647805260e-06,2.489556734557e-05
"                1816",-2.697086776411e-04,-4.533784746638e-04,7.421475453408e-04,-5.800184153116e-04,-4.773686383305e-04,6.834104223347e-04,-3.103097376705e-04,-2.399016366672e-05,-5.873712300611e-05
"                1817",-2.444868542358e-04,-4.503893548471e-04,7.329917300090e-04,-4.116743081887e-04,-4.521763270629e-04,7.605521696612e-04,-1.671874539529e-04,-1.786972215748e-06,2.756043965222e-05
"                1818",-2.596633065841e-04,-4.518363286617e-04,7.267274924574e-04,-5.043493850186e-04,-4.512319631741e-04,7.061078316237e-04,-2.446860784345e-04,6.043654876813e-07,-2.061966083370e-05
"                1819",-2.378080162184e-04,-4.493580186108e-04,7.226809083593e-04,-5.383630622706e-04,-4.540150929015e-04,7.187492803864e-04,-3.005550460522e-04,-4.657074290690e-06,-3.931627972879e-06
"                1820",-2.640421129181e-04,-4.527463675674e-04,7.170880773877e-04,-4.633168692956e-04,-4.603906194318e-04,6.741832866824e-04,-1.992747563775e-04,-7.644251864416e-06,-4.290479070535e-05
"                1821",-2.593582597763e-04,-4.495656630182e-04,7.108498530230e-04,-4.612475680572e-04,-4.409831212859e-04,7.068410064481e-04,-2.018893082808e-04,8.582541732281e-06,-4.008846574926e-06
"                1822",-2.507551176719e-04,-4.463968752151e-04,7.022163676859e-04,-4.417110816947e-04,-4.508228230282e-04,6.932025431687e-04,-1.909559640228e-04,-4.425947813067e-06,-9.013824517179e-06
"                1823",-2.532003840423e-04,-4.461071329040e-04,6.900306933126e-04,-5.079888927588e-04,-4.329649559248e-04,6.721658410013e-04,-2.547885087165e-04,1.314217697921e-05,-1.786485231133e-05
"                1824",-2.752757950284e-04,-4.499917874207e-04,6.754834508886e-04,-4.440881908370e-04,-4.518546871718e-04,6.754905237385e-04,-1.688123958087e-04,-1.862899751161e-06,7.072849895579e-09
"                1825",-2.664420258210e-04,-4.499167917151e-04,6.613952250603e-04,-3.991916374941e-04,-4.499246574678e-04,6.609971541811e-04,-1.327496116731e-04,-7.865752678134e-09,-3.980708792260e-07
"                1826",-2.678954310462e-04,-4.499516104674e-04,6.483289457427e-04,-4.453978665003e-04,-4.481674307731e-04,6.163631060064e-04,-1.775024354541e-04,1.784179694266e-06,-3.196583973630e-05
"                1827",-2.804434858360e-04,-4.512696019639e-04,6.410072732070e-04,-5.461043488090e-04,-4.404141220976e-04,6.007606505835e-04,-2.656608629730e-04,1.085547986629e-05,-4.024662262356e-05
"                1828",-2.949062335372e-04,-4.539802223467e-04,6.373215245641e-04,-4.778192251423e-04,-4.555251189235e-04,6.238965954506e-04,-1.829129916051e-04,-1.544896576816e-06,-1.342492911355e-05
"                1829",-3.049194408365e-04,-4.564476666733e-04,6.352758529481e-04,-4.408596038053e-04,-4.581184827071e-04,6.550786121386e-04,-1.359401629687e-04,-1.670816033852e-06,1.980275919047e-05
"                1830",-3.117833123741e-04,-4.581646656312e-04,6.303151238580e-04,-4.978833111403e-04,-4.529638414853e-04,6.346916587426e-04,-1.860999987662e-04,5.200824145874e-06,4.376534884614e-06
"                1831",-3.052281865857e-04,-4.596372069305e-04,6.239246544258e-04,-4.975216651932e-04,-4.616920688854e-04,6.498785777073e-04,-1.922934786076e-04,-2.054861954853e-06,2.595392328152e-05
"                1832",-2.972073568653e-04,-4.612930118456e-04,6.199791160006e-04,-5.448998228018e-04,-4.653027708943e-04,6.223183723536e-04,-2.476924659365e-04,-4.009759048769e-06,2.339256353031e-06
"                1833",-2.977599448567e-04,-4.641085242299e-04,6.207148231716e-04,-4.784002270183e-04,-4.646572506935e-04,6.358536266051e-04,-1.806402821616e-04,-5.487264635764e-07,1.513880343348e-05
"                1834",-2.996110694128e-04,-4.687827299949e-04,6.231866187239e-04,-4.018366633745e-04,-4.774271246989e-04,6.337861839119e-04,-1.022255939616e-04,-8.644394703946e-06,1.059956518801e-05
"                1835",-2.975681159934e-04,-4.717001512253e-04,6.244701535837e-04,-4.312635281990e-04,-4.774681520972e-04,6.212572296844e-04,-1.336954122055e-04,-5.768000871857e-06,-3.212923899243e-06
"                1836",-2.937189710103e-04,-4.727716322633e-04,6.271696869924e-04,-4.355720324354e-04,-4.729715078334e-04,6.218397761813e-04,-1.418530614251e-04,-1.998755700166e-07,-5.329910811103e-06
"                1837",-2.846921417404e-04,-4.732852421969e-04,6.335210192225e-04,-4.898414348910e-04,-4.821331632310e-04,6.200005122406e-04,-2.051492931506e-04,-8.847921034122e-06,-1.352050698192e-05
"                1838",-2.771959173277e-04,-4.732225934594e-04,6.414364548511e-04,-5.205048017347e-04,-4.809725324025e-04,6.420523454693e-04,-2.433088844070e-04,-7.749938943171e-06,6.158906181942e-07
"                1839",-2.683695197220e-04,-4.729507833534e-04,6.510526084801e-04,-5.830302648064e-04,-4.935558037501e-04,5.777569252050e-04,-3.146607450844e-04,-2.060502039672e-05,-7.329568327511e-05
"                1840",-2.492838364636e-04,-4.713970493286e-04,6.615998932541e-04,-5.112588950835e-04,-4.685284728567e-04,6.502252748580e-04,-2.619750586199e-04,2.868576471856e-06,-1.137461839613e-05
"                1841",-2.262954240978e-04,-4.696222082393e-04,6.732259569443e-04,-4.570441291809e-04,-4.920963910781e-04,6.452161835514e-04,-2.307487050831e-04,-2.247418283886e-05,-2.800977339286e-05
"                1842",-2.147318105082e-04,-4.679805319400e-04,6.859328902421e-04,-3.905962708372e-04,-4.752134525811e-04,6.638000995582e-04,-1.758644603290e-04,-7.232920641080e-06,-2.213279068384e-05
"                1843",-2.022952849990e-04,-4.669887322150e-04,7.010174913764e-04,-3.548807904693e-04,-4.636750604829e-04,6.857280938782e-04,-1.525855054703e-04,3.313671732095e-06,-1.528939749826e-05
"                1844",-1.982479134890e-04,-4.647668131518e-04,7.169880360046e-04,-4.309380456180e-04,-4.665530492063e-04,6.733229115245e-04,-2.326901321290e-04,-1.786236054446e-06,-4.366512448015e-05
"                1845",-1.960749534913e-04,-4.620197545887e-04,7.342893980348e-04,-4.870551422302e-04,-4.704229198855e-04,6.905793947390e-04,-2.909801887389e-04,-8.403165296786e-06,-4.371000329577e-05
"                1846",-1.941611198972e-04,-4.593016652174e-04,7.524422763135e-04,-3.513330312871e-04,-4.653979941738e-04,6.949977345578e-04,-1.571719113899e-04,-6.096328956465e-06,-5.744454175571e-05
"                1847",-1.921247281898e-04,-4.557674238255e-04,7.703743244264e-04,-2.538946378085e-04,-4.609184069215e-04,7.652042534552e-04,-6.176990961870e-05,-5.150983096002e-06,-5.170070971221e-06
"                1848",-1.905617254726e-04,-4.506511281660e-04,7.873680289397e-04,-3.661299425658e-04,-4.563930987973e-04,7.515905069942e-04,-1.755682170932e-04,-5.741970631265e-06,-3.577752194548e-05
"                1849",-1.709705288002e-04,-4.468838058939e-04,8.026226652839e-04,-4.395390322145e-04,-4.624711046539e-04,8.440841284858e-04,-2.685685034143e-04,-1.558729876000e-05,4.146146320195e-05
"                1850",-1.667539130580e-04,-4.419698960824e-04,8.125656579940e-04,-3.814263744118e-04,-4.647988253247e-04,8.275117396192e-04,-2.146724613538e-04,-2.282892924226e-05,1.494608162525e-05
"                1851",-1.574735252488e-04,-4.378990310921e-04,8.209964358531e-04,-3.280872712043e-04,-4.450761547770e-04,8.353960764383e-04,-1.706137459555e-04,-7.177123684861e-06,1.439964058519e-05
"                1852",-1.766897294469e-04,-4.390769848615e-04,8.272181911297e-04,-4.148926476215e-04,-4.504967782169e-04,8.191684098291e-04,-2.382029181745e-04,-1.141979335544e-05,-8.049781300594e-06
"                1853",-1.573981766735e-04,-4.343084413667e-04,8.304658689213e-04,-5.033467697729e-04,-4.455569135676e-04,8.067479669940e-04,-3.459485930994e-04,-1.124847220087e-05,-2.371790192727e-05
"                1854",-1.721407423557e-04,-4.354641513209e-04,8.307890836371e-04,-3.814260231732e-04,-4.582493592138e-04,8.265059081835e-04,-2.092852808175e-04,-2.278520789294e-05,-4.283175453616e-06
"                1855",-1.512738868266e-04,-4.306916207372e-04,8.311999204932e-04,-3.536435938749e-04,-4.454514191685e-04,8.549281286157e-04,-2.023697070483e-04,-1.475979843133e-05,2.372820812246e-05
"                1856",-1.595103613672e-04,-4.316512421638e-04,8.283882286134e-04,-3.254986537056e-04,-4.469198275169e-04,8.236131942550e-04,-1.659882923384e-04,-1.526858535301e-05,-4.775034358434e-06
"                1857",-1.416744838643e-04,-4.271721771508e-04,8.255832826842e-04,-3.014902873366e-04,-4.347100774093e-04,8.106490800267e-04,-1.598158034723e-04,-7.537900258506e-06,-1.493420265753e-05
"                1858",-1.647433046193e-04,-4.297999412786e-04,8.240752087740e-04,-4.436790647170e-04,-4.213734479448e-04,7.921482559212e-04,-2.789357600977e-04,8.426493333760e-06,-3.192695285281e-05
"                1859",-1.717253212826e-04,-4.262071273488e-04,8.244206143936e-04,-4.794604141742e-04,-4.234708606869e-04,8.360463770790e-04,-3.077350928916e-04,2.736266661960e-06,1.162576268540e-05
"                1860",-2.222775272403e-04,-4.271655768904e-04,8.195902138741e-04,-5.569730875195e-04,-4.293350521198e-04,8.235847266828e-04,-3.346955602792e-04,-2.169475229442e-06,3.994512808627e-06
"                1861",-2.128635877376e-04,-4.246345112315e-04,8.137392862645e-04,-4.326539112542e-04,-4.303175554106e-04,7.889223006026e-04,-2.197903235166e-04,-5.683044179116e-06,-2.481698566187e-05
"                1862",-2.357266024211e-04,-4.277928728244e-04,8.066284547619e-04,-4.589929160656e-04,-4.271094920496e-04,8.117135226902e-04,-2.232663136445e-04,6.833807747972e-07,5.085067928213e-06
"                1863",-2.199168615552e-04,-4.256877672289e-04,8.013505342928e-04,-4.218276578129e-04,-4.312843341762e-04,8.089246884649e-04,-2.019107962576e-04,-5.596566947313e-06,7.574154172109e-06
"                1864",-2.022193006833e-04,-4.242675689377e-04,7.958547022122e-04,-4.275458071223e-04,-4.277487768465e-04,7.516006953384e-04,-2.253265064390e-04,-3.481207908828e-06,-4.425400687373e-05
"                1865",-1.927722524234e-04,-4.243054543826e-04,7.902450769058e-04,-3.935777267740e-04,-4.251409672279e-04,7.588418964354e-04,-2.008054743506e-04,-8.355128452690e-07,-3.140318047040e-05
"                1866",-2.168877433449e-04,-4.290585216349e-04,7.831331824495e-04,-3.732952976421e-04,-4.268913054747e-04,7.942322586053e-04,-1.564075542973e-04,2.167216160222e-06,1.109907615582e-05
