Time (s),PRESSURE_MOMENT_X,PRESSURE_MOMENT_Y,PRESSURE_MOMENT_Z,TOTAL_MOMENT_X,TOTAL_MOMENT_Y,TOTAL_MOMENT_Z,VISCOUS_MOMENT_X,VISCOUS_MOMENT_Y,VISCOUS_MOMENT_Z
"                1759",1.038430128727e-03,-1.597113376278e-03,2.162147190523e-03,7.691010162929e-04,-1.630249253120e-03,2.219661480058e-03,-2.693291124343e-04,-3.313587684159e-05,5.751428953482e-05
"                1760",1.090356413660e-03,-1.597286341872e-03,2.142715585499e-03,8.805450737921e-04,-1.604378094520e-03,2.117196425062e-03,-2.098113398679e-04,-7.091752647337e-06,-2.551916043709e-05
"                1761",9.667825460779e-04,-1.573991234702e-03,2.128734068666e-03,5.948471182148e-04,-1.685431816360e-03,1.933545339827e-03,-3.719354278631e-04,-1.114405816583e-04,-1.951887288393e-04
"                1762",9.966403415791e-04,-1.575303217338e-03,2.115466931126e-03,7.720892392705e-04,-1.628628857090e-03,2.029026423318e-03,-2.245511023086e-04,-5.332563975191e-05,-8.644050780807e-05
"                1763",1.026824009928e-03,-1.579710399791e-03,2.124518373741e-03,7.427273404521e-04,-1.588853258114e-03,2.108920279333e-03,-2.840966694764e-04,-9.142858322515e-06,-1.559809440778e-05
"                1764",1.010099873517e-03,-1.575715609511e-03,2.152455959110e-03,7.735919079456e-04,-1.625069105850e-03,2.198142593303e-03,-2.365079655719e-04,-4.935349633890e-05,4.568663419329e-05
"                1765",9.713357524551e-04,-1.570607228934e-03,2.193589066606e-03,6.651499857601e-04,-1.597899346371e-03,2.174654738328e-03,-3.061857666951e-04,-2.729211743673e-05,-1.893432827830e-05
"                1766",9.550388762534e-04,-1.564825326673e-03,2.219630669961e-03,6.008673196572e-04,-1.586529072272e-03,2.225039582199e-03,-3.541715565962e-04,-2.170374559854e-05,5.408912237883e-06
"                1767",9.194800383782e-04,-1.562488497494e-03,2.240510614572e-03,7.282142096475e-04,-1.586169822594e-03,2.268338364949e-03,-1.912658287307e-04,-2.368132509945e-05,2.782775037698e-05
"                1768",8.528214270186e-04,-1.544966593048e-03,2.259704981612e-03,5.770462478031e-04,-1.646500318552e-03,2.073267242081e-03,-2.757751792155e-04,-1.015337255036e-04,-1.864377395316e-04
"                1769",8.283720423458e-04,-1.543810742510e-03,2.273778051815e-03,5.509554718545e-04,-1.588517060551e-03,2.314124256503e-03,-2.774165704913e-04,-4.470631804090e-05,4.034620468777e-05
"                1770",8.116098341561e-04,-1.536917903124e-03,2.297310968625e-03,5.024160889062e-04,-1.594715660599e-03,2.280653029360e-03,-3.091937452499e-04,-5.779775747518e-05,-1.665793926483e-05
"                1771",8.095127266599e-04,-1.539657075261e-03,2.323503167922e-03,6.103957031471e-04,-1.563198388451e-03,2.326059841670e-03,-1.991170235128e-04,-2.354131319060e-05,2.556673748386e-06
"                1772",8.888406201317e-04,-1.541394518201e-03,2.343558331657e-03,6.487928544305e-04,-1.578316275994e-03,2.334779418864e-03,-2.400477657012e-04,-3.692175779257e-05,-8.778912793063e-06
"                1773",9.270994885108e-04,-1.544152124908e-03,2.357158427962e-03,4.140310810164e-04,-1.560368193261e-03,2.419516653698e-03,-5.130684074944e-04,-1.621606835291e-05,6.235822573603e-05
"                1774",9.258393728518e-04,-1.542628658813e-03,2.362708252342e-03,6.903292693789e-04,-1.551634151673e-03,2.350009535227e-03,-2.355101034729e-04,-9.005492859316e-06,-1.269871711514e-05
"                1775",9.304325168901e-04,-1.546662950123e-03,2.362042761708e-03,6.959961346709e-04,-1.582901718088e-03,2.344804215084e-03,-2.344363822192e-04,-3.623876796480e-05,-1.723854662397e-05
"                1776",9.459770444851e-04,-1.551255992776e-03,2.354802807260e-03,7.164716698511e-04,-1.578144380942e-03,2.302113623947e-03,-2.295053746340e-04,-2.688838816585e-05,-5.268918331303e-05
"                1777",9.201349099863e-04,-1.557304679817e-03,2.337381483818e-03,5.828139653788e-04,-1.580528008560e-03,2.289882105136e-03,-3.373209446075e-04,-2.322332874336e-05,-4.749937868267e-05
"                1778",9.415971001108e-04,-1.564337964548e-03,2.301984226359e-03,6.934859488367e-04,-1.589186240661e-03,2.301765212193e-03,-2.481111512741e-04,-2.484827611286e-05,-2.190141664599e-07
"                1779",9.101781046662e-04,-1.565486827557e-03,2.248486937937e-03,5.274188493154e-04,-1.656379889339e-03,2.057178361035e-03,-3.827592553508e-04,-9.089306178217e-05,-1.913085769020e-04
"                1780",9.959664746289e-04,-1.585709469032e-03,2.181575104592e-03,5.990586049392e-04,-1.651654287089e-03,2.170915067520e-03,-3.969078696897e-04,-6.594481805719e-05,-1.066003707201e-05
"                1781",1.040794656193e-03,-1.604486950116e-03,2.118021317977e-03,6.940658890023e-04,-1.625818646585e-03,2.071545611800e-03,-3.467287671903e-04,-2.133169646888e-05,-4.647570617665e-05
"                1782",1.058078899571e-03,-1.615247734934e-03,2.063897696483e-03,7.136565788532e-04,-1.656652783462e-03,2.077855582567e-03,-3.444223207176e-04,-4.140504852801e-05,1.395788608327e-05
"                1783",1.041548425737e-03,-1.625388676461e-03,2.023180753767e-03,7.933304338718e-04,-1.664341230159e-03,2.003947022433e-03,-2.482179918650e-04,-3.895255369815e-05,-1.923373133353e-05
"                1784",1.111750059731e-03,-1.643009358361e-03,1.972755600278e-03,7.671910313080e-04,-1.642223740787e-03,2.016988535678e-03,-3.445590284235e-04,7.856175739960e-07,4.423293539972e-05
"                1785",1.193584167972e-03,-1.662315445349e-03,1.898135941964e-03,9.609899914215e-04,-1.705050791647e-03,1.855679736030e-03,-2.325941765506e-04,-4.273534629848e-05,-4.245620593448e-05
"                1786",1.372209197761e-03,-1.678989685102e-03,1.807060935836e-03,1.076053925917e-03,-1.701672635776e-03,1.803967112944e-03,-2.961552718439e-04,-2.268295067392e-05,-3.093822891367e-06
"                1787",1.467587911817e-03,-1.696259712511e-03,1.723449051353e-03,1.189633837807e-03,-1.770794143309e-03,1.632903616159e-03,-2.779540740105e-04,-7.453443079802e-05,-9.054543519397e-05
"                1788",1.548642066765e-03,-1.708145615510e-03,1.657441871149e-03,1.207092466031e-03,-1.771831638054e-03,1.576181585444e-03,-3.415496007341e-04,-6.368602254414e-05,-8.126028570559e-05
"                1789",1.628240869834e-03,-1.719174623699e-03,1.598570682592e-03,1.410947051994e-03,-1.741008582450e-03,1.601247126650e-03,-2.172938178398e-04,-2.183395875041e-05,2.676444057856e-06
"                1790",1.628899865165e-03,-1.730720083366e-03,1.548333227283e-03,1.358547072817e-03,-1.770613539177e-03,1.502647711947e-03,-2.703527923474e-04,-3.989345581130e-05,-4.568551533639e-05
"                1791",1.647142246284e-03,-1.748806510117e-03,1.510132214242e-03,1.280399435676e-03,-1.780326675595e-03,1.530126711543e-03,-3.667428106075e-04,-3.152016547776e-05,1.999449730088e-05
"                1792",1.657450425000e-03,-1.759911039220e-03,1.487650614647e-03,1.431434794430e-03,-1.820629715227e-03,1.476376299709e-03,-2.260156305703e-04,-6.071867600734e-05,-1.127431493819e-05
"                1793",1.564987814194e-03,-1.766143549915e-03,1.480735039249e-03,1.338602800893e-03,-1.826928426501e-03,1.407260447374e-03,-2.263850133006e-04,-6.078487658624e-05,-7.347459187521e-05
"                1794",1.470107798626e-03,-1.759837314198e-03,1.491665048925e-03,1.242331178221e-03,-1.805802657380e-03,1.507375031770e-03,-2.277766204052e-04,-4.596534318147e-05,1.570998284512e-05
"                1795",1.401370108866e-03,-1.760151582883e-03,1.501350390245e-03,1.085585245912e-03,-1.755782016447e-03,1.464807111598e-03,-3.157848629540e-04,4.369566435555e-06,-3.654327864702e-05
"                1796",1.383677560069e-03,-1.759789195109e-03,1.505616870623e-03,1.135840507359e-03,-1.784378458971e-03,1.431920689868e-03,-2.478370527106e-04,-2.458926386242e-05,-7.369618075495e-05
"                1797",1.349043736477e-03,-1.755757711719e-03,1.518801801044e-03,1.076539513173e-03,-1.752934084357e-03,1.496411263500e-03,-2.725042233033e-04,2.823627362058e-06,-2.239053754351e-05
"                1798",1.249732015817e-03,-1.736618407420e-03,1.542868756202e-03,8.820924049656e-04,-1.859773786522e-03,1.318215766168e-03,-3.676396108509e-04,-1.231553791026e-04,-2.246529900347e-04
"                1799",1.249710800185e-03,-1.743330856782e-03,1.575818481582e-03,9.552483576289e-04,-1.772943905926e-03,1.422188233224e-03,-2.944624425557e-04,-2.961304914359e-05,-1.536302483577e-04
"                1800",1.252010195388e-03,-1.741341513294e-03,1.617432708476e-03,9.406778254781e-04,-1.777971994769e-03,1.531352894344e-03,-3.113323699100e-04,-3.663048147479e-05,-8.607981413235e-05
"                1801",1.211594696379e-03,-1.734765502597e-03,1.664941207813e-03,1.042035376590e-03,-1.778679628301e-03,1.693789660278e-03,-1.695593197885e-04,-4.391412570334e-05,2.884845246480e-05
"                1802",1.189438161309e-03,-1.713494562380e-03,1.720894482424e-03,8.022946893080e-04,-1.820551210799e-03,1.496840506049e-03,-3.871434720014e-04,-1.070566484196e-04,-2.240539763743e-04
"                1803",1.203762619506e-03,-1.707102365989e-03,1.788520649989e-03,1.013465450513e-03,-1.756852639610e-03,1.717396190606e-03,-1.902971689923e-04,-4.975027362105e-05,-7.112445938334e-05
"                1804",1.189986082673e-03,-1.697519012643e-03,1.858763748427e-03,9.264901569246e-04,-1.742748811171e-03,1.732106422516e-03,-2.634959257487e-04,-4.522979852796e-05,-1.266573259116e-04
"                1805",1.153528387037e-03,-1.688139736408e-03,1.928868151714e-03,1.035524865791e-03,-1.728778674803e-03,1.919500887300e-03,-1.180035212462e-04,-4.063893839553e-05,-9.367264414053e-06
"                1806",1.133246270456e-03,-1.677205371143e-03,2.007897355611e-03,8.603215651250e-04,-1.729477038999e-03,1.983021320279e-03,-2.729247053311e-04,-5.227166785546e-05,-2.487603533199e-05
"                1807",8.889100235638e-04,-1.641146325683e-03,2.095963470586e-03,4.680033997950e-04,-1.774709617523e-03,1.870859935264e-03,-4.209066237687e-04,-1.335632918398e-04,-2.251035353229e-04
"                1808",8.498862450138e-04,-1.634999739713e-03,2.189986755435e-03,4.906275513149e-04,-1.679034008327e-03,2.117681706940e-03,-3.592586936989e-04,-4.403426861436e-05,-7.230504849462e-05
"                1809",8.360427557941e-04,-1.629830585625e-03,2.283561832470e-03,5.249054890970e-04,-1.665865292102e-03,2.140130657031e-03,-3.111372666970e-04,-3.603470647672e-05,-1.434311754390e-04
"                1810",8.147751943124e-04,-1.625106566659e-03,2.368141710339e-03,4.607930839027e-04,-1.634890041013e-03,2.340709294950e-03,-3.539821104097e-04,-9.783474353997e-06,-2.743241538832e-05
"                1811",7.555483697810e-04,-1.618926261069e-03,2.433132441809e-03,5.232756958431e-04,-1.643970388757e-03,2.387664492008e-03,-2.322726739379e-04,-2.504412768863e-05,-4.546794980136e-05
"                1812",6.655558914878e-04,-1.597260330421e-03,2.488676240653e-03,3.001923409992e-04,-1.702309879526e-03,2.335613687522e-03,-3.653635504886e-04,-1.050495491049e-04,-1.530625531308e-04
"                1813",6.478283092559e-04,-1.600315799274e-03,2.534221013892e-03,4.240259933274e-04,-1.648580320177e-03,2.420049283606e-03,-2.238023159286e-04,-4.826452090341e-05,-1.141717302855e-04
"                1814",6.152602167181e-04,-1.598684180035e-03,2.584590799012e-03,3.194241860930e-04,-1.619474097455e-03,2.545020924300e-03,-2.958360306251e-04,-2.078991742052e-05,-3.956987471168e-05
"                1815",5.726373257733e-04,-1.593193789970e-03,2.628029112570e-03,4.265647409888e-04,-1.616797190915e-03,2.630964382510e-03,-1.460725847846e-04,-2.360340094485e-05,2.935269939672e-06
"                1816",5.292610672885e-04,-1.585142873907e-03,2.668141653573e-03,3.208218746254e-04,-1.600955413671e-03,2.605842842314e-03,-2.084391926631e-04,-1.581253976371e-05,-6.229881125839e-05
"                1817",4.994825498864e-04,-1.566965786661e-03,2.699063571759e-03,1.695624072555e-04,-1.687024521795e-03,2.526932612088e-03,-3.299201426309e-04,-1.200587351346e-04,-1.721309596710e-04
"                1818",5.956410671900e-04,-1.566130329384e-03,2.724563686893e-03,2.828733790810e-04,-1.630668115905e-03,2.611145862984e-03,-3.127676881090e-04,-6.453778652074e-05,-1.134178239098e-04
"                1819",6.032427499564e-04,-1.563665747568e-03,2.748872743229e-03,4.088896377461e-04,-1.590786219893e-03,2.678661677381e-03,-1.943531122103e-04,-2.712047232542e-05,-7.021106584815e-05
"                1820",6.005244710934e-04,-1.563288912819e-03,2.760736152869e-03,2.118826837067e-04,-1.577441799414e-03,2.748528891055e-03,-3.886417873868e-04,-1.415288659556e-05,-1.220726181398e-05
"                1821",5.759464629387e-04,-1.561989611003e-03,2.757199583403e-03,3.104047913561e-04,-1.588063494120e-03,2.803525603533e-03,-2.655416715826e-04,-2.607388311652e-05,4.632602012945e-05
"                1822",5.504424649588e-04,-1.562936485096e-03,2.738969376260e-03,3.125870933046e-04,-1.571086259799e-03,2.708397912638e-03,-2.378553716543e-04,-8.149774702738e-06,-3.057146362202e-05
"                1823",4.648548799272e-04,-1.555542948376e-03,2.699971104331e-03,2.623227497891e-04,-1.642827376978e-03,2.593108531593e-03,-2.025321301380e-04,-8.728442860231e-05,-1.068625727375e-04
"                1824",4.893350203862e-04,-1.562505932199e-03,2.642886582162e-03,1.740072119772e-04,-1.604926676689e-03,2.639499186847e-03,-3.153278084090e-04,-4.242074449007e-05,-3.387395314964e-06
"                1825",4.491360933597e-04,-1.564841291793e-03,2.580376369175e-03,1.633709285505e-04,-1.572690798424e-03,2.603054329182e-03,-2.857651648092e-04,-7.849506631314e-06,2.267796000644e-05
"                1826",4.253670702015e-04,-1.569665694738e-03,2.500336103686e-03,9.905494644276e-05,-1.594558219704e-03,2.413951346175e-03,-3.263121237587e-04,-2.489252496636e-05,-8.638475751130e-05
"                1827",4.392775320151e-04,-1.577696685101e-03,2.401845982943e-03,1.996932769131e-04,-1.601065152456e-03,2.399276308805e-03,-2.395842551020e-04,-2.336846735516e-05,-2.569674138570e-06
"                1828",5.024496008370e-04,-1.591593752989e-03,2.288534993693e-03,3.715367422552e-04,-1.626816194077e-03,2.252629819885e-03,-1.309128585818e-04,-3.522244108815e-05,-3.590517380801e-05
"                1829",5.061396913918e-04,-1.599962787417e-03,2.188035030258e-03,2.629385227012e-04,-1.649761264420e-03,2.172787968431e-03,-2.432011686906e-04,-4.979847700240e-05,-1.524706182697e-05
"                1830",5.214673445816e-04,-1.601147055095e-03,2.109506702924e-03,1.544829830147e-04,-1.587301638865e-03,2.167030027963e-03,-3.669843615670e-04,1.384541622946e-05,5.752332503967e-05
"                1831",5.274853456656e-04,-1.588036233236e-03,2.049850768126e-03,2.470314501711e-04,-1.672938367237e-03,1.839637280882e-03,-2.804538954944e-04,-8.490213400042e-05,-2.102134872441e-04
"                1832",6.237413199465e-04,-1.596183978103e-03,1.999747928782e-03,3.183227277242e-04,-1.660241357085e-03,1.968623828057e-03,-3.054185922223e-04,-6.405737898185e-05,-3.112410072508e-05
"                1833",6.205688747990e-04,-1.598459531946e-03,1.962962538360e-03,2.947161812103e-04,-1.633659340373e-03,1.991523251278e-03,-3.258526935888e-04,-3.519980842645e-05,2.856071291777e-05
"                1834",6.029219639760e-04,-1.591178065016e-03,1.934249634582e-03,3.250544823363e-04,-1.627372191970e-03,1.995408149228e-03,-2.778674816397e-04,-3.619412695442e-05,6.115851464605e-05
"                1835",5.849407367202e-04,-1.591351190899e-03,1.901885542945e-03,3.190534467109e-04,-1.678187334936e-03,1.896332341004e-03,-2.658872900093e-04,-8.683614403680e-05,-5.553201940586e-06
"                1836",5.535504152507e-04,-1.590306798196e-03,1.873942639681e-03,3.385918463813e-04,-1.626151493684e-03,1.815349696527e-03,-2.149585688694e-04,-3.584469548802e-05,-5.859294315415e-05
"                1837",5.274818058586e-04,-1.585553497583e-03,1.850304201898e-03,2.830778400508e-04,-1.633999904264e-03,1.875249599722e-03,-2.444039658078e-04,-4.844640668071e-05,2.494539782467e-05
"                1838",4.918185708955e-04,-1.578587498307e-03,1.837572701764e-03,6.949702461279e-05,-1.585944270949e-03,1.849224550102e-03,-4.223215462827e-04,-7.356772642635e-06,1.165184833781e-05
"                1839",4.322420793242e-04,-1.567052328447e-03,1.833011458645e-03,1.002203719674e-04,-1.634750022973e-03,1.761278969931e-03,-3.320217073569e-04,-6.769769452652e-05,-7.173248871343e-05
"                1840",4.517259624227e-04,-1.571673753789e-03,1.830988605932e-03,1.250676859365e-04,-1.604759937417e-03,1.789296857932e-03,-3.266582764862e-04,-3.308618362776e-05,-4.169174800042e-05
"                1841",4.418550255357e-04,-1.572105154124e-03,1.843470008750e-03,2.540274290363e-04,-1.614778239186e-03,1.862995628006e-03,-1.878275964994e-04,-4.267308506242e-05,1.952561925623e-05
"                1842",4.208665094259e-04,-1.565179493150e-03,1.876505728495e-03,2.145672912353e-05,-1.568035432815e-03,1.853561061616e-03,-3.994097803023e-04,-2.855939665136e-06,-2.294466687835e-05
"                1843",4.251237365238e-04,-1.560279804279e-03,1.911728181376e-03,1.329573653201e-04,-1.584366099532e-03,1.908770489825e-03,-2.921663712037e-04,-2.408629525338e-05,-2.957691550784e-06
"                1844",4.188663011590e-04,-1.553044271410e-03,1.956101868115e-03,2.410698630002e-04,-1.582385174622e-03,1.921608337621e-03,-1.777964381588e-04,-2.934090321232e-05,-3.449353049476e-05
"                1845",4.111903674354e-04,-1.547343671011e-03,2.008720528491e-03,1.020456958722e-04,-1.610323712463e-03,1.957860658137e-03,-3.091446715632e-04,-6.298004145185e-05,-5.085987035403e-05
"                1846",3.648477881821e-04,-1.533540304724e-03,2.053545891710e-03,1.079859696128e-04,-1.561496890497e-03,2.015853749943e-03,-2.568618185693e-04,-2.795658577231e-05,-3.769214176708e-05
"                1847",4.644693336388e-04,-1.542895811711e-03,2.088875544424e-03,5.002005909967e-05,-1.561642976317e-03,2.152288233185e-03,-4.144492745391e-04,-1.874716460557e-05,6.341268876058e-05
"                1848",5.314210581337e-04,-1.548005245254e-03,2.132093948564e-03,2.641758752333e-04,-1.562943594117e-03,2.120358854744e-03,-2.672451829005e-04,-1.493834886302e-05,-1.173509381981e-05
"                1849",5.541373596494e-04,-1.549502001584e-03,2.182282206369e-03,2.361057557728e-04,-1.587441927994e-03,2.104449202473e-03,-3.180316038765e-04,-3.793992640951e-05,-7.783300389575e-05
"                1850",4.600553241512e-04,-1.541639407958e-03,2.238853520366e-03,1.515464582417e-04,-1.622250608885e-03,2.059825036016e-03,-3.085088659095e-04,-8.061120092767e-05,-1.790284843492e-04
"                1851",4.358421599047e-04,-1.555697185513e-03,2.283997185798e-03,7.407593323131e-05,-1.629771287449e-03,2.249815622185e-03,-3.617662266734e-04,-7.407410193579e-05,-3.418156361263e-05
"                1852",4.101723362135e-04,-1.564572543965e-03,2.319207593945e-03,1.233992162418e-05,-1.590618741139e-03,2.300577510887e-03,-3.978324145894e-04,-2.604619717411e-05,-1.863008305897e-05
"                1853",4.091053032095e-04,-1.574305385851e-03,2.344833720777e-03,-1.980113651245e-05,-1.621312785510e-03,2.352420458134e-03,-4.289064397219e-04,-4.700739965857e-05,7.586737357324e-06
"                1854",4.038649176900e-04,-1.581663964322e-03,2.376035696137e-03,1.199196130299e-05,-1.638794619171e-03,2.260640311463e-03,-3.918729563870e-04,-5.713065484830e-05,-1.153953846745e-04
"                1855",3.793332470602e-04,-1.589025000488e-03,2.404033456183e-03,2.644783985789e-05,-1.648868598358e-03,2.421575289295e-03,-3.528854072023e-04,-5.984359786992e-05,1.754183311202e-05
"                1856",4.309615987963e-04,-1.604997972108e-03,2.418937529162e-03,1.114551924236e-04,-1.617883954641e-03,2.482611040026e-03,-3.195064063727e-04,-1.288598253366e-05,6.367351086399e-05
"                1857",4.540580129445e-04,-1.617994436222e-03,2.418504794925e-03,-6.286254951438e-05,-1.658704928272e-03,2.490210379497e-03,-5.169205624588e-04,-4.071049204972e-05,7.170558457276e-05
"                1858",4.946506592712e-04,-1.631074305839e-03,2.403092790890e-03,9.302760930657e-05,-1.668710781509e-03,2.338598538543e-03,-4.016230499646e-04,-3.763647567069e-05,-6.449425234671e-05
"                1859",4.557089996731e-04,-1.633817175708e-03,2.369861023992e-03,7.058513486949e-05,-1.760879413983e-03,2.182253361527e-03,-3.851238648036e-04,-1.270622382747e-04,-1.876076624649e-04
"                1860",5.272671892888e-04,-1.656752785141e-03,2.324617952265e-03,3.521013980208e-05,-1.700379224854e-03,2.223316022996e-03,-4.920570494867e-04,-4.362643971319e-05,-1.013019292683e-04
"                1861",6.372736264307e-04,-1.674641402167e-03,2.283800646038e-03,2.345530921155e-04,-1.716305147984e-03,2.306088824740e-03,-4.027205343152e-04,-4.166374581621e-05,2.228817870260e-05
"                1862",7.271698793267e-04,-1.686611692398e-03,2.254329591490e-03,4.377660607018e-04,-1.708346523044e-03,2.183366428417e-03,-2.894038186250e-04,-2.173483064649e-05,-7.096316307272e-05
"                1863",7.673429333893e-04,-1.700428673473e-03,2.232280710769e-03,5.772813365961e-04,-1.734321645775e-03,2.131681921681e-03,-1.900615967932e-04,-3.389297230215e-05,-1.005987890876e-04
"                1864",8.231302262283e-04,-1.712490393451e-03,2.209144264800e-03,6.381596646251e-04,-1.746838851972e-03,2.129403869805e-03,-1.849705616032e-04,-3.434845852071e-05,-7.974039499473e-05
"                1865",7.937513276095e-04,-1.706913244934e-03,2.191948266516e-03,4.210712876809e-04,-1.781875163962e-03,2.144432624382e-03,-3.726800399286e-04,-7.496191902832e-05,-4.751564213403e-05
"                1866",8.172766399321e-04,-1.716125695739e-03,2.174155236441e-03,5.622122883670e-04,-1.755432468241e-03,2.112081964026e-03,-2.550643515651e-04,-3.930677250161e-05,-6.207327241471e-05
"                1867",7.945024999213e-04,-1.718989815065e-03,2.164782998419e-03,3.563596372396e-04,-1.756653608878e-03,2.005999523812e-03,-4.381428626817e-04,-3.766379381229e-05,-1.587834746066e-04
"                1868",6.908607635532e-04,-1.703758360487e-03,2.148661682590e-03,4.136995447761e-04,-1.735430610984e-03,2.112639290221e-03,-2.771612187771e-04,-3.167225049696e-05,-3.602239236919e-05
"                1869",6.656233920514e-04,-1.690582695945e-03,2.121779977877e-03,3.517530859835e-04,-1.694581892907e-03,2.111098050032e-03,-3.138703060679e-04,-3.999196961579e-06,-1.068192784475e-05
"                1870",6.562632352856e-04,-1.679709102963e-03,2.097628454846e-03,3.432181134225e-04,-1.748460242354e-03,2.021527334921e-03,-3.130451218630e-04,-6.875113939154e-05,-7.610111992480e-05
"                1871",6.580442139179e-04,-1.680165316750e-03,2.071137027621e-03,3.189933412499e-04,-1.693763984198e-03,2.071455876651e-03,-3.390508726680e-04,-1.359866744748e-05,3.188490297237e-07
"                1872",6.934689207539e-04,-1.680564977584e-03,2.048647182565e-03,3.966020234306e-04,-1.701124920124e-03,2.018313312051e-03,-2.968668973233e-04,-2.055994253945e-05,-3.033387051447e-05
"                1873",7.519355743401e-04,-1.678219209134e-03,2.025647747946e-03,4.770157432901e-04,-1.702705158303e-03,2.028018293469e-03,-2.749198310501e-04,-2.448594916916e-05,2.370545522623e-06
"                1874",7.708189310100e-04,-1.663997372023e-03,2.007351116628e-03,4.690250456590e-04,-1.774259371585e-03,1.866295658142e-03,-3.017938853510e-04,-1.102619995619e-04,-1.410554584862e-04
"                1875",8.385631737449e-04,-1.663488727881e-03,2.009234944165e-03,4.815560157025e-04,-1.707456082320e-03,1.964958683352e-03,-3.570071580424e-04,-4.396735443946e-05,-4.427626081286e-05
"                1876",9.077337052937e-04,-1.661232189640e-03,2.028924479835e-03,5.902825517642e-04,-1.682911051844e-03,1.983888895682e-03,-3.174511535295e-04,-2.167886220344e-05,-4.503558415318e-05
"                1877",8.815236750694e-04,-1.655375379188e-03,2.073886227855e-03,6.810354058731e-04,-1.678765850757e-03,2.070901408476e-03,-2.004882691963e-04,-2.339047156898e-05,-2.984819378490e-06
"                1878",7.090942571085e-04,-1.628766963057e-03,2.132561861034e-03,5.406289267088e-04,-1.659146170736e-03,2.127210064886e-03,-1.684653303996e-04,-3.037920767900e-05,-5.351796147852e-06
"                1879",6.093578519206e-04,-1.607732384368e-03,2.195074049062e-03,1.840348310256e-04,-1.609622731775e-03,2.145610080348e-03,-4.253230208949e-04,-1.890347406930e-06,-4.946396871315e-05
"                1880",6.065908368769e-04,-1.597064302799e-03,2.259170870256e-03,2.888600389044e-04,-1.659835950497e-03,2.203559445981e-03,-3.177307979725e-04,-6.277164769849e-05,-5.561142427516e-05
"                1881",5.913556566715e-04,-1.589231984754e-03,2.327721615304e-03,2.292367304211e-04,-1.604148510076e-03,2.216397582022e-03,-3.621189262504e-04,-1.491652532172e-05,-1.113240332823e-04
"                1882",5.661236454704e-04,-1.577547417011e-03,2.389032239412e-03,2.684945103892e-04,-1.597944729470e-03,2.331947320315e-03,-2.976291350812e-04,-2.039731245879e-05,-5.708491909733e-05
"                1883",4.836545148224e-04,-1.565032234315e-03,2.449043355119e-03,9.387520124846e-05,-1.569398925080e-03,2.393870592599e-03,-3.897793135739e-04,-4.366690765396e-06,-5.517276252031e-05
"                1884",3.598900616644e-04,-1.544749095092e-03,2.495558557036e-03,5.388357538600e-05,-1.647270728660e-03,2.395799971020e-03,-3.060064862784e-04,-1.025216335685e-04,-9.975858601651e-05
"                1885",3.174515598760e-04,-1.538684223942e-03,2.536651609920e-03,-1.320540267079e-04,-1.561465851852e-03,2.470249340056e-03,-4.495055865839e-04,-2.278162790981e-05,-6.640226986411e-05
"                1886",3.261373551482e-04,-1.533732410149e-03,2.572880996375e-03,1.170147510484e-04,-1.567975374248e-03,2.520544216719e-03,-2.091226040999e-04,-3.424296409865e-05,-5.233677965572e-05
"                1887",3.190497786566e-04,-1.525667526472e-03,2.596849004275e-03,1.156573960550e-04,-1.544633735412e-03,2.550093029130e-03,-2.033923826016e-04,-1.896620894023e-05,-4.675597514537e-05
"                1888",3.601981098844e-04,-1.519727877268e-03,2.616015106515e-03,-6.916675320829e-06,-1.520365054455e-03,2.593297315797e-03,-3.671147852053e-04,-6.371771867881e-07,-2.271779071810e-05
"                1889",3.555190497357e-04,-1.514570802503e-03,2.633411272567e-03,1.376732562189e-04,-1.539796960877e-03,2.677212463926e-03,-2.178457935168e-04,-2.522615837394e-05,4.380119135816e-05
"                1890",3.204298810429e-04,-1.503632057177e-03,2.643475316023e-03,-9.784382425023e-07,-1.528041220918e-03,2.512108745194e-03,-3.214083192854e-04,-2.440916374052e-05,-1.313665708286e-04
"                1891",3.229564502327e-04,-1.501982779314e-03,2.628445035114e-03,-7.311531592589e-05,-1.547048176070e-03,2.551504459048e-03,-3.960717661585e-04,-4.506539675564e-05,-7.694057606627e-05
"                1892",3.902577826823e-04,-1.512971321201e-03,2.615168570431e-03,4.646435511753e-06,-1.557300981830e-03,2.594540132279e-03,-3.856113471706e-04,-4.432966062930e-05,-2.062843815242e-05
"                1893",4.048636104355e-04,-1.524138252555e-03,2.593793419973e-03,1.179985766713e-04,-1.553097578351e-03,2.604242404399e-03,-2.868650337642e-04,-2.895932579575e-05,1.044898442593e-05
"                1894",4.422140331910e-04,-1.537217795052e-03,2.552218519549e-03,1.361777529507e-04,-1.580940322261e-03,2.422369446788e-03,-3.060362802403e-04,-4.372252720923e-05,-1.298490727613e-04
"                1895",4.637021898856e-04,-1.554495599292e-03,2.490787555487e-03,1.839842769058e-04,-1.597080497811e-03,2.492859063635e-03,-2.797179129798e-04,-4.258489851804e-05,2.071508148775e-06
"                1896",4.995874115547e-04,-1.576825369035e-03,2.418628409708e-03,1.512178559794e-04,-1.600467516638e-03,2.361753604499e-03,-3.483695555753e-04,-2.364214760306e-05,-5.687480520867e-05
